Attribute,Process,Commodity,Sector,Subsector,Technology,Fuel,Enduse,Unit,Parameters,FuelGroup
VAR_FOut,T_F_MTICEPET15,TRACO2,Transport,Road Transport,Internal Combustion Engine,Petrol,Medium Truck,kt CO2,Emissions,Fossil Fuels
VAR_FOut,T_F_MTrICEDSL,T_F_MTrk,Transport,Road Transport,Internal Combustion Engine,Diesel,Medium Truck,Billion Vehicle Kilometres,Distance Travelled,Fossil Fuels
VAR_FOut,T_F_MTrICEDSL,TRACO2,Transport,Road Transport,Internal Combustion Engine,Diesel,Medium Truck,kt CO2,Emissions,Fossil Fuels
VAR_Cap,T_P_MICEPET15,-,Transport,Road Transport,Internal Combustion Engine,Petrol,Motorcycles,000 Vehicles,Number of Vehicles,Fossil Fuels
VAR_FIn,T_P_MICEPET15,TRAPET,Transport,Road Transport,Internal Combustion Engine,Petrol,Motorcycles,PJ,Fuel Consumption,Fossil Fuels
VAR_FOut,T_P_MICEPET15,T_P_Mcy,Transport,Road Transport,Internal Combustion Engine,Petrol,Motorcycles,Billion Vehicle Kilometres,Distance Travelled,Fossil Fuels
VAR_FOut,T_P_MICEPET15,TRACO2,Transport,Road Transport,Internal Combustion Engine,Petrol,Motorcycles,kt CO2,Emissions,Fossil Fuels
VAR_Cap,T_C_CICEPET15,-,Transport,Road Transport,Internal Combustion Engine,Petrol,Van/Ute,000 Vehicles,Number of Vehicles,Fossil Fuels
VAR_Cap,T_C_CICEPET,-,Transport,Road Transport,Internal Combustion Engine,Petrol,Van/Ute,000 Vehicles,Number of Vehicles,Fossil Fuels
VAR_Cap,T_C_CICELPG15,-,Transport,Road Transport,Internal Combustion Engine,LPG,Van/Ute,000 Vehicles,Number of Vehicles,Fossil Fuels
VAR_Cap,T_C_CICEDSL15,-,Transport,Road Transport,Internal Combustion Engine,Diesel,Van/Ute,000 Vehicles,Number of Vehicles,Fossil Fuels
VAR_FIn,T_C_CICEDSL15,TRADSL,Transport,Road Transport,Internal Combustion Engine,Diesel,Van/Ute,PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,T_C_CICELPG15,TRALPG,Transport,Road Transport,Internal Combustion Engine,LPG,Van/Ute,PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,T_C_CICEPET,TRAPET,Transport,Road Transport,Internal Combustion Engine,Petrol,Van/Ute,PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,T_C_CICEPET15,TRAPET,Transport,Road Transport,Internal Combustion Engine,Petrol,Van/Ute,PJ,Fuel Consumption,Fossil Fuels
VAR_FOut,T_C_CICEDSL15,T_C_Car,Transport,Road Transport,Internal Combustion Engine,Diesel,Van/Ute,Billion Vehicle Kilometres,Distance Travelled,Fossil Fuels
VAR_FOut,T_C_CICEDSL15,TRACO2,Transport,Road Transport,Internal Combustion Engine,Diesel,Van/Ute,kt CO2,Emissions,Fossil Fuels
VAR_FOut,T_C_CICELPG15,T_C_Car,Transport,Road Transport,Internal Combustion Engine,LPG,Van/Ute,Billion Vehicle Kilometres,Distance Travelled,Fossil Fuels
VAR_FOut,T_C_CICELPG15,TRACO2,Transport,Road Transport,Internal Combustion Engine,LPG,Van/Ute,kt CO2,Emissions,Fossil Fuels
VAR_FOut,T_C_CICEPET,T_C_Car,Transport,Road Transport,Internal Combustion Engine,Petrol,Van/Ute,Billion Vehicle Kilometres,Distance Travelled,Fossil Fuels
VAR_FOut,T_C_CICEPET,TRACO2,Transport,Road Transport,Internal Combustion Engine,Petrol,Van/Ute,kt CO2,Emissions,Fossil Fuels
VAR_FOut,T_C_CICEPET15,T_C_Car,Transport,Road Transport,Internal Combustion Engine,Petrol,Van/Ute,Billion Vehicle Kilometres,Distance Travelled,Fossil Fuels
VAR_FOut,T_C_CICEPET15,TRACO2,Transport,Road Transport,Internal Combustion Engine,Petrol,Van/Ute,kt CO2,Emissions,Fossil Fuels
VAR_Cap,ADCF-IRG-Irg_ELC00,-,Agriculture,Dairy Cattle Farming,Irrigator,Electricity,Irrigation,GW,Technology Capacity,Electricity
VAR_FIn,ADCF-IRG-Irg_ELC00,AGRELC,Agriculture,Dairy Cattle Farming,Irrigator,Electricity,Irrigation,PJ,Fuel Consumption,Electricity
VAR_FOut,ADCF-IRG-Irg_ELC00,ADCF-IRG,Agriculture,Dairy Cattle Farming,Irrigator,Electricity,Irrigation,PJ,End Use Demand,Electricity
VAR_Cap,AHORT-IRG-Irg_ELC00,-,Agriculture,Outdoor Horticulture/Arable Farming,Irrigator,Electricity,Irrigation,GW,Technology Capacity,Electricity
VAR_FIn,AHORT-IRG-Irg_ELC00,AGRELC,Agriculture,Outdoor Horticulture/Arable Farming,Irrigator,Electricity,Irrigation,PJ,Fuel Consumption,Electricity
VAR_FOut,AHORT-IRG-Irg_ELC00,AHORT-IRG,Agriculture,Outdoor Horticulture/Arable Farming,Irrigator,Electricity,Irrigation,PJ,End Use Demand,Electricity
VAR_Cap,ALIVE-IRG-Irg_ELC00,-,Agriculture,Livestock Farming,Irrigator,Electricity,Irrigation,GW,Technology Capacity,Electricity
VAR_FIn,ALIVE-IRG-Irg_ELC00,AGRELC,Agriculture,Livestock Farming,Irrigator,Electricity,Irrigation,PJ,Fuel Consumption,Electricity
VAR_FOut,ALIVE-IRG-Irg_ELC00,ALIVE-IRG,Agriculture,Livestock Farming,Irrigator,Electricity,Irrigation,PJ,End Use Demand,Electricity
VAR_Cap,ADCF-IRG-IrgVSD-ELC,-,Agriculture,Dairy Cattle Farming,Irrigator with VSD,Electricity,Irrigation,GW,Technology Capacity,Electricity
VAR_Cap,ADCF-IRG-IrgVSD_ELC00,-,Agriculture,Dairy Cattle Farming,Irrigator with VSD,Electricity,Irrigation,GW,Technology Capacity,Electricity
VAR_FIn,ADCF-IRG-IrgVSD_ELC00,AGRELC,Agriculture,Dairy Cattle Farming,Irrigator with VSD,Electricity,Irrigation,PJ,Fuel Consumption,Electricity
VAR_FIn,ADCF-IRG-IrgVSD-ELC,AGRELC,Agriculture,Dairy Cattle Farming,Irrigator with VSD,Electricity,Irrigation,PJ,Fuel Consumption,Electricity
VAR_FOut,ADCF-IRG-IrgVSD_ELC00,ADCF-IRG,Agriculture,Dairy Cattle Farming,Irrigator with VSD,Electricity,Irrigation,PJ,End Use Demand,Electricity
VAR_FOut,ADCF-IRG-IrgVSD-ELC,ADCF-IRG,Agriculture,Dairy Cattle Farming,Irrigator with VSD,Electricity,Irrigation,PJ,End Use Demand,Electricity
VAR_Cap,AHORT-IRG-IrgVSD-ELC,-,Agriculture,Outdoor Horticulture/Arable Farming,Irrigator with VSD,Electricity,Irrigation,GW,Technology Capacity,Electricity
VAR_Cap,AHORT-IRG-IrgVSD_ELC00,-,Agriculture,Outdoor Horticulture/Arable Farming,Irrigator with VSD,Electricity,Irrigation,GW,Technology Capacity,Electricity
VAR_FIn,AHORT-IRG-IrgVSD_ELC00,AGRELC,Agriculture,Outdoor Horticulture/Arable Farming,Irrigator with VSD,Electricity,Irrigation,PJ,Fuel Consumption,Electricity
VAR_FIn,AHORT-IRG-IrgVSD-ELC,AGRELC,Agriculture,Outdoor Horticulture/Arable Farming,Irrigator with VSD,Electricity,Irrigation,PJ,Fuel Consumption,Electricity
VAR_FOut,AHORT-IRG-IrgVSD_ELC00,AHORT-IRG,Agriculture,Outdoor Horticulture/Arable Farming,Irrigator with VSD,Electricity,Irrigation,PJ,End Use Demand,Electricity
VAR_FOut,AHORT-IRG-IrgVSD-ELC,AHORT-IRG,Agriculture,Outdoor Horticulture/Arable Farming,Irrigator with VSD,Electricity,Irrigation,PJ,End Use Demand,Electricity
VAR_Cap,ALIVE-IRG-IrgVSD-ELC,-,Agriculture,Livestock Farming,Irrigator with VSD,Electricity,Irrigation,GW,Technology Capacity,Electricity
VAR_Cap,ALIVE-IRG-IrgVSD_ELC00,-,Agriculture,Livestock Farming,Irrigator with VSD,Electricity,Irrigation,GW,Technology Capacity,Electricity
VAR_FIn,ALIVE-IRG-IrgVSD_ELC00,AGRELC,Agriculture,Livestock Farming,Irrigator with VSD,Electricity,Irrigation,PJ,Fuel Consumption,Electricity
VAR_FIn,ALIVE-IRG-IrgVSD-ELC,AGRELC,Agriculture,Livestock Farming,Irrigator with VSD,Electricity,Irrigation,PJ,Fuel Consumption,Electricity
VAR_FOut,ALIVE-IRG-IrgVSD_ELC00,ALIVE-IRG,Agriculture,Livestock Farming,Irrigator with VSD,Electricity,Irrigation,PJ,End Use Demand,Electricity
VAR_FOut,ALIVE-IRG-IrgVSD-ELC,ALIVE-IRG,Agriculture,Livestock Farming,Irrigator with VSD,Electricity,Irrigation,PJ,End Use Demand,Electricity
VAR_Cap,EHYDPUMPSTG_L,-,Electricity,Electricity Storage,Large Pumped Storage,Hydro,Electricity Production,GW,Technology Capacity,Renewables (direct use)
VAR_FIn,EHYDPUMPSTG_L,ELC,Electricity,Electricity Storage,Large Pumped Storage,Hydro,Electricity Production,PJ,Gross Electricity Storage,Renewables (direct use)
VAR_FOut,EHYDPUMPSTG_L,ELC,Electricity,Electricity Storage,Large Pumped Storage,Hydro,Electricity Production,PJ,Grid Injection (from Storage),Renewables (direct use)
VAR_Cap,R_DDW-LT_LED-ELC00,-,Residential,Detached Dwellings,Lights (LED),Electricity,Lighting,GW,Technology Capacity,Electricity
VAR_FIn,R_DDW-LT_LED-ELC00,RESELC,Residential,Detached Dwellings,Lights (LED),Electricity,Lighting,PJ,Fuel Consumption,Electricity
VAR_FOut,R_DDW-LT_LED-ELC00,R_DDW-LT,Residential,Detached Dwellings,Lights (LED),Electricity,Lighting,PJ,End Use Demand,Electricity
VAR_Cap,C_EDU-LT_LED-ELC00,-,Commercial,Education,Lights (LED),Electricity,Lighting,GW,Technology Capacity,Electricity
VAR_Cap,C_EDU-LT_LED-ELC,-,Commercial,Education,Lights (LED),Electricity,Lighting,GW,Technology Capacity,Electricity
VAR_FIn,C_EDU-LT_LED-ELC,COMELC,Commercial,Education,Lights (LED),Electricity,Lighting,PJ,Fuel Consumption,Electricity
VAR_FIn,C_EDU-LT_LED-ELC00,COMELC,Commercial,Education,Lights (LED),Electricity,Lighting,PJ,Fuel Consumption,Electricity
VAR_FOut,C_EDU-LT_LED-ELC,C_EDU-LT,Commercial,Education,Lights (LED),Electricity,Lighting,PJ,End Use Demand,Electricity
VAR_FOut,C_EDU-LT_LED-ELC00,C_EDU-LT,Commercial,Education,Lights (LED),Electricity,Lighting,PJ,End Use Demand,Electricity
VAR_Cap,C_HLTH-LT_LED-ELC00,-,Commercial,Healthcare,Lights (LED),Electricity,Lighting,GW,Technology Capacity,Electricity
VAR_Cap,C_HLTH-LT_LED-ELC,-,Commercial,Healthcare,Lights (LED),Electricity,Lighting,GW,Technology Capacity,Electricity
VAR_FIn,C_HLTH-LT_LED-ELC,COMELC,Commercial,Healthcare,Lights (LED),Electricity,Lighting,PJ,Fuel Consumption,Electricity
VAR_FIn,C_HLTH-LT_LED-ELC00,COMELC,Commercial,Healthcare,Lights (LED),Electricity,Lighting,PJ,Fuel Consumption,Electricity
VAR_FOut,C_HLTH-LT_LED-ELC,C_HLTH-LT,Commercial,Healthcare,Lights (LED),Electricity,Lighting,PJ,End Use Demand,Electricity
VAR_FOut,C_HLTH-LT_LED-ELC00,C_HLTH-LT,Commercial,Healthcare,Lights (LED),Electricity,Lighting,PJ,End Use Demand,Electricity
VAR_Cap,R_JDW-LT_LED-ELC00,-,Residential,Joined Dwellings,Lights (LED),Electricity,Lighting,GW,Technology Capacity,Electricity
VAR_FIn,R_JDW-LT_LED-ELC00,RESELC,Residential,Joined Dwellings,Lights (LED),Electricity,Lighting,PJ,Fuel Consumption,Electricity
VAR_FOut,R_JDW-LT_LED-ELC00,R_JDW-LT,Residential,Joined Dwellings,Lights (LED),Electricity,Lighting,PJ,End Use Demand,Electricity
VAR_Cap,C_OFFC-LT_LED-ELC00,-,Commercial,Office Blocks,Lights (LED),Electricity,Lighting,GW,Technology Capacity,Electricity
VAR_Cap,C_OFFC-LT_LED-ELC,-,Commercial,Office Blocks,Lights (LED),Electricity,Lighting,GW,Technology Capacity,Electricity
VAR_FIn,C_OFFC-LT_LED-ELC,COMELC,Commercial,Office Blocks,Lights (LED),Electricity,Lighting,PJ,Fuel Consumption,Electricity
VAR_FIn,C_OFFC-LT_LED-ELC00,COMELC,Commercial,Office Blocks,Lights (LED),Electricity,Lighting,PJ,Fuel Consumption,Electricity
VAR_FOut,C_OFFC-LT_LED-ELC,C_OFFC-LT,Commercial,Office Blocks,Lights (LED),Electricity,Lighting,PJ,End Use Demand,Electricity
VAR_FOut,C_OFFC-LT_LED-ELC00,C_OFFC-LT,Commercial,Office Blocks,Lights (LED),Electricity,Lighting,PJ,End Use Demand,Electricity
VAR_Cap,C_OTH-LT_LED-ELC00,-,Commercial,Other (Commercial),Lights (LED),Electricity,Lighting,GW,Technology Capacity,Electricity
VAR_Cap,C_OTH-LT_LED-ELC,-,Commercial,Other (Commercial),Lights (LED),Electricity,Lighting,GW,Technology Capacity,Electricity
VAR_FIn,C_OTH-LT_LED-ELC,COMELC,Commercial,Other (Commercial),Lights (LED),Electricity,Lighting,PJ,Fuel Consumption,Electricity
VAR_FIn,C_OTH-LT_LED-ELC00,COMELC,Commercial,Other (Commercial),Lights (LED),Electricity,Lighting,PJ,Fuel Consumption,Electricity
VAR_FOut,C_OTH-LT_LED-ELC,C_OTH-LT,Commercial,Other (Commercial),Lights (LED),Electricity,Lighting,PJ,End Use Demand,Electricity
VAR_FOut,C_OTH-LT_LED-ELC00,C_OTH-LT,Commercial,Other (Commercial),Lights (LED),Electricity,Lighting,PJ,End Use Demand,Electricity
VAR_Cap,C_WSR-LT_LED-ELC00,-,Commercial,Warehouses/Supermarkets/Retail,Lights (LED),Electricity,Lighting,GW,Technology Capacity,Electricity
VAR_Cap,C_WSR-LT_LED-ELC,-,Commercial,Warehouses/Supermarkets/Retail,Lights (LED),Electricity,Lighting,GW,Technology Capacity,Electricity
VAR_FIn,C_WSR-LT_LED-ELC,COMELC,Commercial,Warehouses/Supermarkets/Retail,Lights (LED),Electricity,Lighting,PJ,Fuel Consumption,Electricity
VAR_FIn,C_WSR-LT_LED-ELC00,COMELC,Commercial,Warehouses/Supermarkets/Retail,Lights (LED),Electricity,Lighting,PJ,Fuel Consumption,Electricity
VAR_FOut,C_WSR-LT_LED-ELC,C_WSR-LT,Commercial,Warehouses/Supermarkets/Retail,Lights (LED),Electricity,Lighting,PJ,End Use Demand,Electricity
VAR_FOut,C_WSR-LT_LED-ELC00,C_WSR-LT,Commercial,Warehouses/Supermarkets/Retail,Lights (LED),Electricity,Lighting,PJ,End Use Demand,Electricity
VAR_Cap,ADCF-LIG-LT_ELC00,-,Agriculture,Dairy Cattle Farming,Lights (General),Electricity,Lighting,GW,Technology Capacity,Electricity
VAR_Cap,ADCF-LIG--ELC,-,Agriculture,Dairy Cattle Farming,Lights (General),Electricity,Lighting,GW,Technology Capacity,Electricity
VAR_FIn,ADCF-LIG--ELC,AGRELC,Agriculture,Dairy Cattle Farming,Lights (General),Electricity,Lighting,PJ,Fuel Consumption,Electricity
VAR_FIn,ADCF-LIG-LT_ELC00,AGRELC,Agriculture,Dairy Cattle Farming,Lights (General),Electricity,Lighting,PJ,Fuel Consumption,Electricity
VAR_FOut,ADCF-LIG--ELC,ADCF-LIG,Agriculture,Dairy Cattle Farming,Lights (General),Electricity,Lighting,PJ,End Use Demand,Electricity
VAR_FOut,ADCF-LIG-LT_ELC00,ADCF-LIG,Agriculture,Dairy Cattle Farming,Lights (General),Electricity,Lighting,PJ,End Use Demand,Electricity
VAR_Cap,AFISH-LIG-LT_ELC00,-,Agriculture,Fishing,Lights (General),Electricity,Lighting,GW,Technology Capacity,Electricity
VAR_Cap,AFISH-LIG--ELC,-,Agriculture,Fishing,Lights (General),Electricity,Lighting,GW,Technology Capacity,Electricity
VAR_FIn,AFISH-LIG--ELC,AGRELC,Agriculture,Fishing,Lights (General),Electricity,Lighting,PJ,Fuel Consumption,Electricity
VAR_FIn,AFISH-LIG-LT_ELC00,AGRELC,Agriculture,Fishing,Lights (General),Electricity,Lighting,PJ,Fuel Consumption,Electricity
VAR_FOut,AFISH-LIG--ELC,AFISH-LIG,Agriculture,Fishing,Lights (General),Electricity,Lighting,PJ,End Use Demand,Electricity
VAR_FOut,AFISH-LIG-LT_ELC00,AFISH-LIG,Agriculture,Fishing,Lights (General),Electricity,Lighting,PJ,End Use Demand,Electricity
VAR_Cap,AFORE-LIG-LT_ELC00,-,Agriculture,Forestry,Lights (General),Electricity,Lighting,GW,Technology Capacity,Electricity
VAR_Cap,AFORE-LIG--ELC,-,Agriculture,Forestry,Lights (General),Electricity,Lighting,GW,Technology Capacity,Electricity
VAR_FIn,AFORE-LIG--ELC,AGRELC,Agriculture,Forestry,Lights (General),Electricity,Lighting,PJ,Fuel Consumption,Electricity
VAR_FIn,AFORE-LIG-LT_ELC00,AGRELC,Agriculture,Forestry,Lights (General),Electricity,Lighting,PJ,Fuel Consumption,Electricity
VAR_FOut,AFORE-LIG--ELC,AFORE-LIG,Agriculture,Forestry,Lights (General),Electricity,Lighting,PJ,End Use Demand,Electricity
VAR_FOut,AFORE-LIG-LT_ELC00,AFORE-LIG,Agriculture,Forestry,Lights (General),Electricity,Lighting,PJ,End Use Demand,Electricity
VAR_Cap,AHORT-LIG-LT_ELC00,-,Agriculture,Outdoor Horticulture/Arable Farming,Lights (General),Electricity,Lighting,GW,Technology Capacity,Electricity
VAR_Cap,AHORT-LIG--ELC,-,Agriculture,Outdoor Horticulture/Arable Farming,Lights (General),Electricity,Lighting,GW,Technology Capacity,Electricity
VAR_FIn,AHORT-LIG--ELC,AGRELC,Agriculture,Outdoor Horticulture/Arable Farming,Lights (General),Electricity,Lighting,PJ,Fuel Consumption,Electricity
VAR_FIn,AHORT-LIG-LT_ELC00,AGRELC,Agriculture,Outdoor Horticulture/Arable Farming,Lights (General),Electricity,Lighting,PJ,Fuel Consumption,Electricity
VAR_FOut,AHORT-LIG--ELC,AHORT-LIG,Agriculture,Outdoor Horticulture/Arable Farming,Lights (General),Electricity,Lighting,PJ,End Use Demand,Electricity
VAR_FOut,AHORT-LIG-LT_ELC00,AHORT-LIG,Agriculture,Outdoor Horticulture/Arable Farming,Lights (General),Electricity,Lighting,PJ,End Use Demand,Electricity
VAR_Cap,AINDC-LIG-LT_ELC00,-,Agriculture,Indoor Cropping,Lights (General),Electricity,Lighting,GW,Technology Capacity,Electricity
VAR_Cap,AINDC-LIG--ELC,-,Agriculture,Indoor Cropping,Lights (General),Electricity,Lighting,GW,Technology Capacity,Electricity
VAR_FIn,AINDC-LIG--ELC,AGRELC,Agriculture,Indoor Cropping,Lights (General),Electricity,Lighting,PJ,Fuel Consumption,Electricity
VAR_FIn,AINDC-LIG-LT_ELC00,AGRELC,Agriculture,Indoor Cropping,Lights (General),Electricity,Lighting,PJ,Fuel Consumption,Electricity
VAR_FOut,AINDC-LIG--ELC,AINDC-LIG,Agriculture,Indoor Cropping,Lights (General),Electricity,Lighting,PJ,End Use Demand,Electricity
VAR_FOut,AINDC-LIG-LT_ELC00,AINDC-LIG,Agriculture,Indoor Cropping,Lights (General),Electricity,Lighting,PJ,End Use Demand,Electricity
VAR_Cap,ALIVE-LIG-LT_ELC00,-,Agriculture,Livestock Farming,Lights (General),Electricity,Lighting,GW,Technology Capacity,Electricity
VAR_Cap,ALIVE-LIG--ELC,-,Agriculture,Livestock Farming,Lights (General),Electricity,Lighting,GW,Technology Capacity,Electricity
VAR_FIn,ALIVE-LIG--ELC,AGRELC,Agriculture,Livestock Farming,Lights (General),Electricity,Lighting,PJ,Fuel Consumption,Electricity
VAR_FIn,ALIVE-LIG-LT_ELC00,AGRELC,Agriculture,Livestock Farming,Lights (General),Electricity,Lighting,PJ,Fuel Consumption,Electricity
VAR_FOut,ALIVE-LIG--ELC,ALIVE-LIG,Agriculture,Livestock Farming,Lights (General),Electricity,Lighting,PJ,End Use Demand,Electricity
VAR_FOut,ALIVE-LIG-LT_ELC00,ALIVE-LIG,Agriculture,Livestock Farming,Lights (General),Electricity,Lighting,PJ,End Use Demand,Electricity
VAR_Cap,EBAT-Li-Ion,-,Electricity,Electricity Storage,Lithium Ion Battery ,Electricity,Electricity Production,GW,Technology Capacity,Electricity
VAR_FIn,EBAT-Li-Ion,ELCDD,Electricity,Electricity Storage,Lithium Ion Battery ,Electricity,Electricity Production,PJ,Gross Electricity Storage,Electricity
VAR_FOut,EBAT-Li-Ion,ELCDD,Electricity,Electricity Storage,Lithium Ion Battery ,Electricity,Electricity Production,PJ,Grid Injection (from Storage),Electricity
VAR_Cap,C_EDU-MPM_-PET00,-,Commercial,Education,Mobile Motor,Petrol,"Motive Power, Mobile",GW,Technology Capacity,Fossil Fuels
VAR_Cap,C_EDU-MPM_-PET,-,Commercial,Education,Mobile Motor,Petrol,"Motive Power, Mobile",GW,Technology Capacity,Fossil Fuels
VAR_Cap,C_EDU-MPM_-H2R,-,Commercial,Education,Mobile Motor,Green Hydrogen,"Motive Power, Mobile",GW,Technology Capacity,Electricity
VAR_Cap,C_EDU-MPM_-ELC,-,Commercial,Education,Mobile Motor,Electricity,"Motive Power, Mobile",GW,Technology Capacity,Electricity
VAR_Cap,C_EDU-MPM_-DSL00,-,Commercial,Education,Mobile Motor,Diesel,"Motive Power, Mobile",GW,Technology Capacity,Fossil Fuels
VAR_FIn,C_EDU-MPM_-DSL00,COMDSL,Commercial,Education,Mobile Motor,Diesel,"Motive Power, Mobile",PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,C_EDU-MPM_-ELC,COMELC,Commercial,Education,Mobile Motor,Electricity,"Motive Power, Mobile",PJ,Fuel Consumption,Electricity
VAR_FIn,C_EDU-MPM_-H2R,COMH2R,Commercial,Education,Mobile Motor,Green Hydrogen,"Motive Power, Mobile",PJ,Fuel Consumption,Electricity
VAR_FIn,C_EDU-MPM_-PET,COMPET,Commercial,Education,Mobile Motor,Petrol,"Motive Power, Mobile",PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,C_EDU-MPM_-PET00,COMPET,Commercial,Education,Mobile Motor,Petrol,"Motive Power, Mobile",PJ,Fuel Consumption,Fossil Fuels
VAR_FOut,C_EDU-MPM_-DSL00,C_EDU-MPM,Commercial,Education,Mobile Motor,Diesel,"Motive Power, Mobile",PJ,End Use Demand,Fossil Fuels
VAR_FOut,C_EDU-MPM_-DSL00,COMCO2,Commercial,Education,Mobile Motor,Diesel,"Motive Power, Mobile",kt CO2,Emissions,Fossil Fuels
VAR_FOut,C_EDU-MPM_-ELC,C_EDU-MPM,Commercial,Education,Mobile Motor,Electricity,"Motive Power, Mobile",PJ,End Use Demand,Electricity
VAR_FOut,C_EDU-MPM_-H2R,C_EDU-MPM,Commercial,Education,Mobile Motor,Green Hydrogen,"Motive Power, Mobile",PJ,End Use Demand,Electricity
VAR_FOut,C_EDU-MPM_-PET,C_EDU-MPM,Commercial,Education,Mobile Motor,Petrol,"Motive Power, Mobile",PJ,End Use Demand,Fossil Fuels
VAR_FOut,C_EDU-MPM_-PET,COMCO2,Commercial,Education,Mobile Motor,Petrol,"Motive Power, Mobile",kt CO2,Emissions,Fossil Fuels
VAR_FOut,C_EDU-MPM_-PET00,C_EDU-MPM,Commercial,Education,Mobile Motor,Petrol,"Motive Power, Mobile",PJ,End Use Demand,Fossil Fuels
VAR_FOut,C_EDU-MPM_-PET00,COMCO2,Commercial,Education,Mobile Motor,Petrol,"Motive Power, Mobile",kt CO2,Emissions,Fossil Fuels
VAR_Cap,C_HLTH-MPM_-PET00,-,Commercial,Healthcare,Mobile Motor,Petrol,"Motive Power, Mobile",GW,Technology Capacity,Fossil Fuels
VAR_Cap,C_HLTH-MPM_-PET,-,Commercial,Healthcare,Mobile Motor,Petrol,"Motive Power, Mobile",GW,Technology Capacity,Fossil Fuels
VAR_Cap,C_HLTH-MPM_-H2R,-,Commercial,Healthcare,Mobile Motor,Green Hydrogen,"Motive Power, Mobile",GW,Technology Capacity,Electricity
VAR_Cap,C_HLTH-MPM_-ELC,-,Commercial,Healthcare,Mobile Motor,Electricity,"Motive Power, Mobile",GW,Technology Capacity,Electricity
VAR_Cap,C_HLTH-MPM_-DSL00,-,Commercial,Healthcare,Mobile Motor,Diesel,"Motive Power, Mobile",GW,Technology Capacity,Fossil Fuels
VAR_FIn,C_HLTH-MPM_-DSL00,COMDSL,Commercial,Healthcare,Mobile Motor,Diesel,"Motive Power, Mobile",PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,C_HLTH-MPM_-ELC,COMELC,Commercial,Healthcare,Mobile Motor,Electricity,"Motive Power, Mobile",PJ,Fuel Consumption,Electricity
VAR_FIn,C_HLTH-MPM_-H2R,COMH2R,Commercial,Healthcare,Mobile Motor,Green Hydrogen,"Motive Power, Mobile",PJ,Fuel Consumption,Electricity
VAR_FIn,C_HLTH-MPM_-PET,COMPET,Commercial,Healthcare,Mobile Motor,Petrol,"Motive Power, Mobile",PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,C_HLTH-MPM_-PET00,COMPET,Commercial,Healthcare,Mobile Motor,Petrol,"Motive Power, Mobile",PJ,Fuel Consumption,Fossil Fuels
VAR_FOut,C_HLTH-MPM_-DSL00,C_HLTH-MPM,Commercial,Healthcare,Mobile Motor,Diesel,"Motive Power, Mobile",PJ,End Use Demand,Fossil Fuels
VAR_FOut,C_HLTH-MPM_-DSL00,COMCO2,Commercial,Healthcare,Mobile Motor,Diesel,"Motive Power, Mobile",kt CO2,Emissions,Fossil Fuels
VAR_FOut,C_HLTH-MPM_-ELC,C_HLTH-MPM,Commercial,Healthcare,Mobile Motor,Electricity,"Motive Power, Mobile",PJ,End Use Demand,Electricity
VAR_FOut,C_HLTH-MPM_-H2R,C_HLTH-MPM,Commercial,Healthcare,Mobile Motor,Green Hydrogen,"Motive Power, Mobile",PJ,End Use Demand,Electricity
VAR_FOut,C_HLTH-MPM_-PET,C_HLTH-MPM,Commercial,Healthcare,Mobile Motor,Petrol,"Motive Power, Mobile",PJ,End Use Demand,Fossil Fuels
VAR_FOut,C_HLTH-MPM_-PET,COMCO2,Commercial,Healthcare,Mobile Motor,Petrol,"Motive Power, Mobile",kt CO2,Emissions,Fossil Fuels
VAR_FOut,C_HLTH-MPM_-PET00,C_HLTH-MPM,Commercial,Healthcare,Mobile Motor,Petrol,"Motive Power, Mobile",PJ,End Use Demand,Fossil Fuels
VAR_FOut,C_HLTH-MPM_-PET00,COMCO2,Commercial,Healthcare,Mobile Motor,Petrol,"Motive Power, Mobile",kt CO2,Emissions,Fossil Fuels
VAR_Cap,C_OFFC-MPM_-PET00,-,Commercial,Office Blocks,Mobile Motor,Petrol,"Motive Power, Mobile",GW,Technology Capacity,Fossil Fuels
VAR_Cap,C_OFFC-MPM_-LPG00,-,Commercial,Office Blocks,Mobile Motor,LPG,"Motive Power, Mobile",GW,Technology Capacity,Fossil Fuels
VAR_Cap,C_OFFC-MPM_-ELC,-,Commercial,Office Blocks,Mobile Motor,Electricity,"Motive Power, Mobile",GW,Technology Capacity,Electricity
VAR_Cap,C_OFFC-MPM_-DSL00,-,Commercial,Office Blocks,Mobile Motor,Diesel,"Motive Power, Mobile",GW,Technology Capacity,Fossil Fuels
VAR_FIn,C_OFFC-MPM_-DSL00,COMDSL,Commercial,Office Blocks,Mobile Motor,Diesel,"Motive Power, Mobile",PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,C_OFFC-MPM_-ELC,COMELC,Commercial,Office Blocks,Mobile Motor,Electricity,"Motive Power, Mobile",PJ,Fuel Consumption,Electricity
VAR_FIn,C_OFFC-MPM_-LPG00,COMLPG,Commercial,Office Blocks,Mobile Motor,LPG,"Motive Power, Mobile",PJ,Fuel Consumption,Fossil Fuels
