Scenario,Region,Sector,Set,Name,Description,Activity unit,Capacity unit,Type,Sub type,Primary commodity group,Time slice level,Vintage
BASE,SI,IND,.DMD.,PLPPPR-MoTP-Stat-ELC-Mtr15,"Industry -:- Pulp and Paper Manufacturing -:- Motive Power, Stationary -:- Stationary Motor -:- Electricity",PJ,GW,DMD,-,PLPPPR-MoTP-Stat,DAYNITE,0.0
BASE,SI,IND,.DMD.,PLPPPR-PH-DirH-NGA-Burner15,Industry -:- Pulp and Paper Manufacturing -:- Process Heat Direct -:- Burner -:- Natural Gas,PJ,GW,DMD,-,PLPPPR-PH-DirH,DAYNITE,0.0
BASE,SI,IND,.DMD.,PLPPPR-PH-FURN-NGA-Furn15,Industry -:- Pulp and Paper Manufacturing -:- Process Heat Furnace -:- Furnace -:- Natural Gas,PJ,GW,DMD,-,PLPPPR-PH-FURN,DAYNITE,0.0
BASE,SI,IND,.DMD.,PLPPPR-PH-STM_HW-COA-BLR15,Industry -:- Pulp and Paper Manufacturing -:- Process Heat Steam/Hot Water -:- Boiler -:- Coal,PJ,GW,DMD,-,PLPPPR-PH-STM_HW,DAYNITE,0.0
BASE,SI,IND,.DMD.,PLPPPR-PH-STM_HW-FOL-BLR15,Industry -:- Pulp and Paper Manufacturing -:- Process Heat Steam/Hot Water -:- Boiler -:- Fuel Oil,PJ,GW,DMD,-,PLPPPR-PH-STM_HW,DAYNITE,0.0
BASE,SI,IND,.DMD.,PLPPPR-PH-STM_HW-GEO-Heat15,Industry -:- Pulp and Paper Manufacturing -:- Process Heat Steam/Hot Water -:- Heat Exchanger -:- Geothermal,PJ,GW,DMD,-,PLPPPR-PH-STM_HW,DAYNITE,0.0
BASE,SI,IND,.DMD.,PLPPPR-PH-STM_HW-NGA-BLR15,Industry -:- Pulp and Paper Manufacturing -:- Process Heat Steam/Hot Water -:- Boiler -:- Natural Gas,PJ,GW,DMD,-,PLPPPR-PH-STM_HW,DAYNITE,0.0
BASE,SI,IND,.DMD.,PLPPPR-PH-STM_HW-WOD-BLR15,Industry -:- Pulp and Paper Manufacturing -:- Process Heat Steam/Hot Water -:- Boiler -:- Wood,PJ,GW,DMD,-,PLPPPR-PH-STM_HW,DAYNITE,0.0
BASE,SI,IND,.DMD.,PLPPPR-Pump-ELC-Pump15,Industry -:- Pulp and Paper Manufacturing -:- Pumping -:- Pump -:- Electricity,PJ,GW,DMD,-,PLPPPR-Pump,DAYNITE,0.0
BASE,SI,IND,.DMD.,PLPPPR-Refin-ELC-REF15,Industry -:- Pulp and Paper Manufacturing -:- Wood/Pulp and Paper Refining -:- Wood/Pulp and Paper Refiner -:- Electricity,PJ,GW,DMD,-,PLPPPR-Refin,DAYNITE,0.0
BASE,SI,IND,.DMD.,REFI-MoTP-Stat-ELC-Mtr15,"Industry -:- Refining -:- Motive Power, Stationary -:- Stationary Motor -:- Electricity",PJ,GW,DMD,-,REFI-MoTP-Stat,DAYNITE,0.0
BASE,SI,IND,.DMD.,REFI-PH-FURN-NGA-Furn15,Industry -:- Refining -:- Process Heat Furnace -:- Furnace -:- Natural Gas,PJ,GW,DMD,-,REFI-PH-FURN,DAYNITE,0.0
BASE,SI,IND,.DMD.,REFI-PH-STM_HW-NGA-BLR15,Industry -:- Refining -:- Process Heat Steam/Hot Water -:- Boiler -:- Natural Gas,PJ,GW,DMD,-,REFI-PH-STM_HW,DAYNITE,0.0
BASE,SI,OTH,.DMD.,R_DDW-CD_Dryer-ELC00,Residential -:- Detached Dwellings -:- Clothes Drying -:- Clothes Dryer -:- Electricity,PJ,GW,DMD,-,R_DDW-CD,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_DDW-CK_Appl-ELC00,Residential -:- Detached Dwellings -:- Cooking -:- Cooking Element -:- Electricity,PJ,GW,DMD,-,R_DDW-CK,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_DDW-CK_Appl-LPG00,Residential -:- Detached Dwellings -:- Cooking -:- Cooking Element -:- LPG,PJ,GW,DMD,-,R_DDW-CK,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_DDW-CK_Oven-COA00,Residential -:- Detached Dwellings -:- Cooking -:- Oven -:- Coal,PJ,GW,DMD,-,R_DDW-CK,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_DDW-CW_Washer-ELC00,Residential -:- Detached Dwellings -:- Clothes Washing -:- Clothes Washer -:- Electricity,PJ,GW,DMD,-,R_DDW-CW,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_DDW-DW_Dwash-ELC00,Residential -:- Detached Dwellings -:- Dishwashing -:- Dishwasher -:- Electricity,PJ,GW,DMD,-,R_DDW-DW,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_DDW-LT_CFL-ELC00,Residential -:- Detached Dwellings -:- Lighting -:- Lights (Fluorescent)  -:- Electricity,PJ,GW,DMD,-,R_DDW-LT,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_DDW-LT_Incan-ELC00,Residential -:- Detached Dwellings -:- Lighting -:- Lights (Incandescent)  -:- Electricity,PJ,GW,DMD,-,R_DDW-LT,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_DDW-LT_LED-ELC00,Residential -:- Detached Dwellings -:- Lighting -:- Lights (LED) -:- Electricity,PJ,GW,DMD,-,R_DDW-LT,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_DDW-MPM_ICE-PET00,"Residential -:- Detached Dwellings -:- Motive Power, Mobile -:- Mobile Motor -:- Petrol",PJ,GW,DMD,-,R_DDW-MPM,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_DDW-MPS_Motor-ELC00,"Residential -:- Detached Dwellings -:- Motive Power, Stationary -:- Stationary Motor -:- Electricity",PJ,GW,DMD,-,R_DDW-MPS,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_DDW-OTH_Elec-ELC00,Residential -:- Detached Dwellings -:- Electronics and Other Appliances -:- Electronics and Other Appliances -:- Electricity,PJ,GW,DMD,-,R_DDW-OTH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_DDW-RF_Refriger-ELC00,Residential -:- Detached Dwellings -:- Refrigeration -:- Refrigerator -:- Electricity,PJ,GW,DMD,-,R_DDW-RF,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_DDW-SC_HP-ELC00,Residential -:- Detached Dwellings -:- Space Cooling -:- Heat Pump -:- Electricity,PJ,GW,DMD,-,R_DDW-SC,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_DDW-SH_Burner-COA00,Residential -:- Detached Dwellings -:- Space Heating -:- Burner -:- Coal,PJ,GW,DMD,-,R_DDW-SH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_DDW-SH_Burner-DSL00,Residential -:- Detached Dwellings -:- Space Heating -:- Burner -:- Diesel,PJ,GW,DMD,-,R_DDW-SH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_DDW-SH_Burner-LPG00,Residential -:- Detached Dwellings -:- Space Heating -:- Burner -:- LPG,PJ,GW,DMD,-,R_DDW-SH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_DDW-SH_Burner-WOD00,Residential -:- Detached Dwellings -:- Space Heating -:- Burner -:- Wood,PJ,GW,DMD,-,R_DDW-SH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_DDW-SH_HP-ELC00,Residential -:- Detached Dwellings -:- Space Heating -:- Heat Pump -:- Electricity,PJ,GW,DMD,-,R_DDW-SH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_DDW-SH_OF-COA00,Residential -:- Detached Dwellings -:- Space Heating -:- Open Fire -:- Coal,PJ,GW,DMD,-,R_DDW-SH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_DDW-SH_OF-WOD00,Residential -:- Detached Dwellings -:- Space Heating -:- Open Fire -:- Wood,PJ,GW,DMD,-,R_DDW-SH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_DDW-SH_OFWB-COA00,Residential -:- Detached Dwellings -:- Space Heating -:- Open Fire (with Wetback) -:- Coal,PJ,GW,DMD,-,R_DDW-SH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_DDW-SH_RH-ELC00,Residential -:- Detached Dwellings -:- Space Heating -:- Resistance Heater -:- Electricity,PJ,GW,DMD,-,R_DDW-SH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_DDW-WH_BRNWB-WOD00,Residential -:- Detached Dwellings -:- Water Heating -:- Burner (with Wetback) -:- Wood,PJ,GW,DMD,-,R_DDW-WH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_DDW-WH_Gasheat-LPG00,Residential -:- Detached Dwellings -:- Water Heating -:- Gas Heater -:- LPG,PJ,GW,DMD,-,R_DDW-WH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_DDW-WH_HWC-ELC00,Residential -:- Detached Dwellings -:- Water Heating -:- Hot Water Cylinder -:- Electricity,PJ,GW,DMD,-,R_DDW-WH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_DDW-WH_HWC-SOL00,Residential -:- Detached Dwellings -:- Water Heating -:- Hot Water Cylinder -:- Solar,PJ,GW,DMD,-,R_DDW-WH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_DDW-WH_OFWB-COA00,Residential -:- Detached Dwellings -:- Water Heating -:- Open Fire (with Wetback) -:- Coal,PJ,GW,DMD,-,R_DDW-WH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_JDW-CD_Dryer-ELC00,Residential -:- Joined Dwellings -:- Clothes Drying -:- Clothes Dryer -:- Electricity,PJ,GW,DMD,-,R_JDW-CD,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_JDW-CK_Appl-ELC00,Residential -:- Joined Dwellings -:- Cooking -:- Cooking Element -:- Electricity,PJ,GW,DMD,-,R_JDW-CK,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_JDW-CK_Appl-LPG00,Residential -:- Joined Dwellings -:- Cooking -:- Cooking Element -:- LPG,PJ,GW,DMD,-,R_JDW-CK,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_JDW-CW_Washer-ELC00,Residential -:- Joined Dwellings -:- Clothes Washing -:- Clothes Washer -:- Electricity,PJ,GW,DMD,-,R_JDW-CW,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_JDW-DW_Dwash-ELC00,Residential -:- Joined Dwellings -:- Dishwashing -:- Dishwasher -:- Electricity,PJ,GW,DMD,-,R_JDW-DW,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_JDW-LT_CFL-ELC00,Residential -:- Joined Dwellings -:- Lighting -:- Lights (Fluorescent)  -:- Electricity,PJ,GW,DMD,-,R_JDW-LT,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_JDW-LT_Incan-ELC00,Residential -:- Joined Dwellings -:- Lighting -:- Lights (Incandescent)  -:- Electricity,PJ,GW,DMD,-,R_JDW-LT,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_JDW-LT_LED-ELC00,Residential -:- Joined Dwellings -:- Lighting -:- Lights (LED) -:- Electricity,PJ,GW,DMD,-,R_JDW-LT,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_JDW-MPM_ICE-PET00,"Residential -:- Joined Dwellings -:- Motive Power, Mobile -:- Mobile Motor -:- Petrol",PJ,GW,DMD,-,R_JDW-MPM,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_JDW-MPS_Motor-ELC00,"Residential -:- Joined Dwellings -:- Motive Power, Stationary -:- Stationary Motor -:- Electricity",PJ,GW,DMD,-,R_JDW-MPS,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_JDW-OTH_Elec-ELC00,Residential -:- Joined Dwellings -:- Electronics and Other Appliances -:- Electronics and Other Appliances -:- Electricity,PJ,GW,DMD,-,R_JDW-OTH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_JDW-RF_Refriger-ELC00,Residential -:- Joined Dwellings -:- Refrigeration -:- Refrigerator -:- Electricity,PJ,GW,DMD,-,R_JDW-RF,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_JDW-SC_HP-ELC00,Residential -:- Joined Dwellings -:- Space Cooling -:- Heat Pump -:- Electricity,PJ,GW,DMD,-,R_JDW-SC,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_JDW-SH_Burner-DSL00,Residential -:- Joined Dwellings -:- Space Heating -:- Burner -:- Diesel,PJ,GW,DMD,-,R_JDW-SH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_JDW-SH_Burner-LPG00,Residential -:- Joined Dwellings -:- Space Heating -:- Burner -:- LPG,PJ,GW,DMD,-,R_JDW-SH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_JDW-SH_HP-ELC00,Residential -:- Joined Dwellings -:- Space Heating -:- Heat Pump -:- Electricity,PJ,GW,DMD,-,R_JDW-SH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_JDW-SH_RH-ELC00,Residential -:- Joined Dwellings -:- Space Heating -:- Resistance Heater -:- Electricity,PJ,GW,DMD,-,R_JDW-SH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_JDW-WH_Gasheat-LPG00,Residential -:- Joined Dwellings -:- Water Heating -:- Gas Heater -:- LPG,PJ,GW,DMD,-,R_JDW-WH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_JDW-WH_HWC-ELC00,Residential -:- Joined Dwellings -:- Water Heating -:- Hot Water Cylinder -:- Electricity,PJ,GW,DMD,-,R_JDW-WH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,R_JDW-WH_HWC-SOL00,Residential -:- Joined Dwellings -:- Water Heating -:- Hot Water Cylinder -:- Solar,PJ,GW,DMD,-,R_JDW-WH,ANNUAL,0.0
BASE,SI,TRA,.DMD.,T_F_DSHIPP15,Transport -:- Shipping -:- Domestic Shipping -:- Ship -:- Fuel Oil,PJ,PJA,DMD,-,T_F_DSHIP,ANNUAL,0.0
BASE,SI,TRA,.DMD.,T_F_ISHIPP15,Transport -:- Shipping -:- International Shipping -:- Ship -:- Fuel Oil,PJ,PJA,DMD,-,T_F_ISHIP,ANNUAL,0.0
BASE,SI,TRA,.DMD.,T_O_FuelJet,Transport -:- Aviation -:- Domestic Aviation -:- Plane -:- Jet Fuel,PJ,PJA,DMD,-,T_O_JET,ANNUAL,0.0
BASE,SI,TRA,.DMD.,T_O_FuelJet_Int,Transport -:- Aviation -:- International Aviation -:- Plane -:- Jet Fuel,PJ,PJA,DMD,-,T_O_JET_Int,ANNUAL,0.0
BASE,SI,TRA,.DMD.,T_P_Rail15,Transport -:- Rail -:- Passenger Rail -:- Train -:- Electricity,PJ,PJA,DMD,-,T_P_Rail,ANNUAL,0.0
BASE,SI,TRA,.DMD.,T_R_Rail15,Transport -:- Rail -:- Freight Rail -:- Train -:- Diesel,PJ,PJA,DMD,-,T_F_Rail,ANNUAL,0.0
BASE,SI,IND,.DMD.,UREA-FDSTCK-NGA-FDSTCK15,Industry -:- Urea Production -:- Feedstock -:- Feedstock -:- Natural Gas,PJ,GW,DMD,-,UREA-FDSTCK,DAYNITE,0.0
BASE,SI,IND,.DMD.,UREA-REFRM-NGA15,Industry -:- Urea Production -:- Process Heat Reforming -:- Reformer -:- Natural Gas,PJ,GW,DMD,-,UREA-REFRM,DAYNITE,0.0
BASE,SI,IND,.DMD.,WOOD-AIR-ELC-CMPR15,Industry -:- Wood Product Manufacturing -:- Compressed Air -:- Compressor -:- Electricity,PJ,GW,DMD,-,WOOD-AIR,DAYNITE,0.0
BASE,SI,IND,.DMD.,WOOD-Fan-ELC-Fan15,Industry -:- Wood Product Manufacturing -:- Drying -:- Fan -:- Electricity,PJ,GW,DMD,-,WOOD-Fan,DAYNITE,0.0
BASE,SI,IND,.DMD.,WOOD-MoTP-Stat-ELC-Mtr15,"Industry -:- Wood Product Manufacturing -:- Motive Power, Stationary -:- Stationary Motor -:- Electricity",PJ,GW,DMD,-,WOOD-MoTP-Stat,DAYNITE,0.0
BASE,SI,IND,.DMD.,WOOD-PH-FURN-NGA-Furn15,Industry -:- Wood Product Manufacturing -:- Process Heat Furnace -:- Furnace -:- Natural Gas,PJ,GW,DMD,-,WOOD-PH-FURN,DAYNITE,0.0
BASE,SI,IND,.DMD.,WOOD-PH-STM_HW-COA-BLR15,Industry -:- Wood Product Manufacturing -:- Process Heat Steam/Hot Water -:- Boiler -:- Coal,PJ,GW,DMD,-,WOOD-PH-STM_HW,DAYNITE,0.0
BASE,SI,IND,.DMD.,WOOD-PH-STM_HW-DSL-BLR15,Industry -:- Wood Product Manufacturing -:- Process Heat Steam/Hot Water -:- Boiler -:- Diesel,PJ,GW,DMD,-,WOOD-PH-STM_HW,DAYNITE,0.0
BASE,SI,IND,.DMD.,WOOD-PH-STM_HW-ELC-BLR15,Industry -:- Wood Product Manufacturing -:- Process Heat Steam/Hot Water -:- Boiler -:- Electricity,PJ,GW,DMD,-,WOOD-PH-STM_HW,DAYNITE,0.0
BASE,SI,IND,.DMD.,WOOD-PH-STM_HW-FOL-BLR15,Industry -:- Wood Product Manufacturing -:- Process Heat Steam/Hot Water -:- Boiler -:- Fuel Oil,PJ,GW,DMD,-,WOOD-PH-STM_HW,DAYNITE,0.0
BASE,SI,IND,.DMD.,WOOD-PH-STM_HW-GEO-Heat15,Industry -:- Wood Product Manufacturing -:- Process Heat Steam/Hot Water -:- Heat Exchanger -:- Geothermal,PJ,GW,DMD,-,WOOD-PH-STM_HW,DAYNITE,0.0
BASE,SI,IND,.DMD.,WOOD-PH-STM_HW-NGA-BLR15,Industry -:- Wood Product Manufacturing -:- Process Heat Steam/Hot Water -:- Boiler -:- Natural Gas,PJ,GW,DMD,-,WOOD-PH-STM_HW,DAYNITE,0.0
BASE,SI,IND,.DMD.,WOOD-PH-STM_HW-WOD-BLR15,Industry -:- Wood Product Manufacturing -:- Process Heat Steam/Hot Water -:- Boiler -:- Wood,PJ,GW,DMD,-,WOOD-PH-STM_HW,DAYNITE,0.0
BASE,SI,IND,.DMD.,WOOD-Pump-ELC-Pump15,Industry -:- Wood Product Manufacturing -:- Pumping -:- Pump -:- Electricity,PJ,GW,DMD,-,WOOD-Pump,DAYNITE,0.0
BASE,SI,IND,.DMD.,WOOD-Refin-ELC-Refinery15,Industry -:- Wood Product Manufacturing -:- Wood/Pulp and Paper Refining -:- Wood/Pulp and Paper Refiner -:- Electricity,PJ,GW,DMD,-,WOOD-Refin,DAYNITE,0.0
BASE,SI,TRA,.DST.PRE.,FTE_TRABIL,Transport -:-  -:-  -:-  -:- Bio Liquids,PJ,PJA,PRE,-,TRABIL,ANNUAL,0.0
BASE,SI,TRA,.DST.PRE.,FTE_TRADSL,Transport -:-  -:-  -:-  -:- Diesel,PJ,PJA,PRE,-,TRADSL,ANNUAL,0.0
BASE,SI,TRA,.DST.PRE.,FTE_TRAFOL,Transport -:-  -:-  -:-  -:- Fuel Oil,PJ,GW,PRE,-,TRAFOL,ANNUAL,0.0
BASE,SI,TRA,.DST.PRE.,FTE_TRALPG,Transport -:-  -:-  -:-  -:- LPG,PJ,PJA,PRE,-,TRALPG,ANNUAL,0.0
BASE,SI,TRA,.DST.PRE.,FTE_TRANGA,Transport -:-  -:-  -:-  -:- Natural Gas,PJ,PJA,PRE,-,TRANGA,ANNUAL,0.0
BASE,SI,TRA,.DST.PRE.,FTE_TRAPET,Transport -:-  -:-  -:-  -:- Petrol,PJ,PJA,PRE,-,TRAPET,ANNUAL,0.0
BASE,SI,TRA,.DST.PRE.,G_ELC_T_00,Transport -:-  -:-  -:-  -:- Electricity,PJ,GW,PRE,-,TRAELC,DAYNITE,0.0
BASE,SI,ELC,.ELE.,ELCREHYDDAM00,Electricity -:- Hydro -:- Electricity Production -:- Hydro Dam (Existing) -:- Hydro,PJ,GW,ELE,-,ELC,DAYNITE,0.0
BASE,SI,ELC,.ELE.,ELCREHYDRRFlex00,Electricity -:- Hydro -:- Electricity Production -:- Hydro Run of River (Existing) -:- Hydro,PJ,GW,ELE,-,ELC,DAYNITE,0.0
BASE,SI,ELC,.ELE.,ELCREHYDRRInflex00,Electricity -:- Hydro -:- Electricity Production -:- Hydro Run of River (Existing) -:- Hydro,PJ,GW,ELE,-,ELC,DAYNITE,0.0
BASE,SI,ELC,.ELE.,ELCRESOL00,Electricity -:- Solar -:- Electricity Production -:- Solar (Existing) -:- Solar,PJ,GW,ELE,-,ELCDD,DAYNITE,0.0
BASE,SI,ELC,.ELE.,ELCREWind00,Electricity -:- Wind -:- Electricity Production -:- Wind (Existing) -:- Wind,PJ,GW,ELE,-,ELC,DAYNITE,0.0
BASE,SI,ELC,.ELE.,ELCREWindMV00,Electricity -:- Wind -:- Electricity Production -:- Wind (Existing) -:- Wind,PJ,GW,ELE,-,ELC-MV,DAYNITE,0.0
BASE,SI,PRI,.EXP.IRE.,EXPCOA1,Primary Fuel Supply -:- Coal -:-  -:- Export - Coal Bituminous -:-,PJ,PJA,IRE,-,COA,ANNUAL,0.0
BASE,SI,PRI,.EXP.IRE.,EXPCOL1,Primary Fuel Supply -:- Coal -:-  -:- Export - Coal Lignite -:-,PJ,PJA,IRE,-,COL,ANNUAL,0.0
BASE,SI,PRI,.EXP.IRE.,EXPDSL1,Primary Fuel Supply -:- Petroleum -:-  -:-  -:-,PJ,PJA,IRE,-,DSL,ANNUAL,0.0
BASE,SI,PRI,.EXP.IRE.,EXPFOL1,Primary Fuel Supply -:- Petroleum -:-  -:-  -:-,PJ,PJA,IRE,-,FOL,ANNUAL,0.0
BASE,SI,PRI,.EXP.IRE.,EXPJET1,Primary Fuel Supply -:- Petroleum -:-  -:-  -:-,PJ,PJA,IRE,-,JET,ANNUAL,0.0
BASE,SI,PRI,.EXP.IRE.,EXPLPG1,Primary Fuel Supply -:- Petroleum -:-  -:-  -:-,PJ,PJA,IRE,-,LPG,ANNUAL,0.0
BASE,SI,PRI,.EXP.IRE.,EXPNGA1,Primary Fuel Supply -:- Natural Gas -:-  -:- Export - Natural Gas -:-,PJ,PJA,IRE,-,NGA,ANNUAL,0.0
BASE,SI,PRI,.EXP.IRE.,EXPOTH1,Primary Fuel Supply -:- Petroleum -:-  -:-  -:-,PJ,PJA,IRE,-,OTH,ANNUAL,0.0
BASE,SI,PRI,.EXP.IRE.,EXPPET1,Primary Fuel Supply -:- Petroleum -:-  -:-  -:-,PJ,PJA,IRE,-,PET,ANNUAL,0.0
BASE,SI,PRI,.IMP.IRE.,IMPCOA1,Primary Fuel Supply -:- Coal -:-  -:- Import - Coal Bituminous -:-,PJ,PJA,IRE,-,COA,ANNUAL,0.0
BASE,SI,PRI,.IMP.IRE.,IMPCOL1,Primary Fuel Supply -:- Coal -:-  -:- Import - Coal Lignite -:-,PJ,PJA,IRE,-,COL,ANNUAL,0.0
BASE,SI,PRI,.IMP.IRE.,IMPDSL1,Primary Fuel Supply -:- Petroleum -:-  -:-  -:-,PJ,PJA,IRE,-,DSL,ANNUAL,0.0
BASE,SI,PRI,.IMP.IRE.,IMPFOL1,Primary Fuel Supply -:- Petroleum -:-  -:-  -:-,PJ,PJA,IRE,-,FOL,ANNUAL,0.0
BASE,SI,PRI,.IMP.IRE.,IMPJET1,Primary Fuel Supply -:- Petroleum -:-  -:-  -:-,PJ,PJA,IRE,-,JET,ANNUAL,0.0
BASE,SI,PRI,.IMP.IRE.,IMPLPG1,Primary Fuel Supply -:- Petroleum -:-  -:-  -:-,PJ,PJA,IRE,-,LPG,ANNUAL,0.0
BASE,SI,PRI,.IMP.IRE.,IMPOTH1,Primary Fuel Supply -:- Petroleum -:-  -:-  -:-,PJ,PJA,IRE,-,OTH,ANNUAL,0.0
BASE,SI,PRI,.IMP.IRE.,IMPPET1,Primary Fuel Supply -:- Petroleum -:-  -:-  -:-,PJ,PJA,IRE,-,PET,ANNUAL,0.0
BASE,SI,PRI,.MIN.IRE.,MINAGRWST00,Primary Fuel Supply -:- Biomass/Biofuels -:-  -:-  -:- Straw & Stover,PJ,PJA,IRE,-,AGRWST,ANNUAL,0.0
BASE,SI,PRI,.MIN.IRE.,MINAGRWST01,Primary Fuel Supply -:- Biomass/Biofuels -:-  -:-  -:- Fruit and vegetables culls,PJ,PJA,IRE,-,AGRWST,ANNUAL,0.0
BASE,SI,PRI,.MIN.IRE.,MINANMMNR00,Primary Fuel Supply -:- Biomass/Biofuels -:-  -:-  -:- Animal Manure,PJ,PJA,IRE,-,ANMMNR,ANNUAL,0.0
BASE,SI,PRI,.MIN.IRE.,MINCOA1,Primary Fuel Supply -:- Coal -:-  -:- Mining - Coal Bituminous -:-,PJ,PJA,IRE,-,COA,ANNUAL,0.0
BASE,SI,PRI,.MIN.IRE.,MINCOL1,Primary Fuel Supply -:- Coal -:-  -:- Mining - Coal Lignite -:-,PJ,PJA,IRE,-,COL,ANNUAL,0.0
BASE,SI,PRI,.MIN.IRE.,MINDSL1,Primary Fuel Supply -:- Petroleum -:-  -:-  -:-,PJ,PJA,IRE,-,DSL,ANNUAL,0.0
BASE,SI,PRI,.MIN.IRE.,MINFOL1,Primary Fuel Supply -:- Petroleum -:-  -:-  -:-,PJ,PJA,IRE,-,FOL,ANNUAL,0.0
BASE,SI,PRI,.MIN.IRE.,MINGEO1,Primary Fuel Supply -:- Renewables -:-  -:- Mining - Geothermal -:-,PJ,PJA,IRE,-,GEO,DAYNITE,0.0
BASE,SI,PRI,.MIN.IRE.,MINHYD1,Primary Fuel Supply -:- Renewables -:-  -:- Mining - Hydro -:-,PJ,PJA,IRE,-,HYD,DAYNITE,0.0
BASE,SI,PRI,.MIN.IRE.,MINJET1,Primary Fuel Supply -:- Petroleum -:-  -:-  -:-,PJ,PJA,IRE,-,JET,ANNUAL,0.0
BASE,SI,PRI,.MIN.IRE.,MINLPG1,Primary Fuel Supply -:- Petroleum -:-  -:-  -:-,PJ,PJA,IRE,-,LPG,ANNUAL,0.0
BASE,SI,PRI,.MIN.IRE.,MINMNCWST00,Primary Fuel Supply -:- Biomass/Biofuels -:-  -:-  -:- Municipal Solid Waste,PJ,PJA,IRE,-,MNCWST,ANNUAL,0.0
BASE,SI,PRI,.MIN.IRE.,MINNGA1,Primary Fuel Supply -:- Natural Gas -:-  -:- Mining - Natural Gas Tranche 1 -:-,PJ,PJA,IRE,-,NGA,ANNUAL,0.0
BASE,SI,PRI,.MIN.IRE.,MINOILWST00,Primary Fuel Supply -:- Biomass/Biofuels -:-  -:-  -:- Waste Oil,PJ,PJA,IRE,-,OILWST,ANNUAL,0.0
BASE,SI,PRI,.MIN.IRE.,MINOILWST01,Primary Fuel Supply -:- Biomass/Biofuels -:-  -:-  -:- Tallow Waste,PJ,PJA,IRE,-,OILWST,ANNUAL,0.0
BASE,SI,PRI,.MIN.IRE.,MINOTH1,Primary Fuel Supply -:- Petroleum -:-  -:-  -:-,PJ,PJA,IRE,-,OTH,ANNUAL,0.0
BASE,SI,PRI,.MIN.IRE.,MINPET1,Primary Fuel Supply -:- Petroleum -:-  -:-  -:-,PJ,PJA,IRE,-,PET,ANNUAL,0.0
BASE,SI,PRI,.MIN.IRE.,MINURN1,Primary Fuel Supply -:-  -:-  -:- Mining - Uranium -:-,PJ,PJA,IRE,-,URN,DAYNITE,0.0
BASE,SI,PRI,.MIN.IRE.,MINWIN1,Primary Fuel Supply -:- Renewables -:-  -:- Mining - Wind -:-,PJ,PJA,IRE,-,WIN,DAYNITE,0.0
BASE,SI,PRI,.MIN.IRE.,MINWODSUPCUR00,Primary Fuel Supply -:- Biomass/Biofuels -:-  -:-  -:- Domestic supply of current wood in use,PJ,PJA,IRE,-,WOD,ANNUAL,0.0
