"Scenario","Sector","Subsector","Technology","Enduse","Unit","Parameters","Fuel","Period","FuelGroup","Technology_Group","Value"
"Kea","Residential","Joined Dwellings","Lights (Incandescent)","Lighting","PJ","End Use Demand","Electricity","2018","Electricity","Electronics and Lighting","0.046992"
"Kea","Residential","Joined Dwellings","Lights (Incandescent)","Lighting","PJ","End Use Demand","Electricity","2025","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Joined Dwellings","Lights (Incandescent)","Lighting","PJ","End Use Demand","Electricity","2030","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Joined Dwellings","Lights (Incandescent)","Lighting","PJ","End Use Demand","Electricity","2035","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Joined Dwellings","Lights (Incandescent)","Lighting","PJ","End Use Demand","Electricity","2040","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Joined Dwellings","Lights (Incandescent)","Lighting","PJ","End Use Demand","Electricity","2045","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Joined Dwellings","Lights (Incandescent)","Lighting","PJ","End Use Demand","Electricity","2050","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Joined Dwellings","Lights (Incandescent)","Lighting","PJ","End Use Demand","Electricity","2055","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Joined Dwellings","Lights (Incandescent)","Lighting","PJ","End Use Demand","Electricity","2060","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Joined Dwellings","Lights (Incandescent)","Lighting","PJ","Fuel Consumption","Electricity","2018","Electricity","Electronics and Lighting","0.469921"
"Kea","Residential","Joined Dwellings","Lights (Incandescent)","Lighting","PJ","Fuel Consumption","Electricity","2025","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Joined Dwellings","Lights (Incandescent)","Lighting","PJ","Fuel Consumption","Electricity","2030","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Joined Dwellings","Lights (Incandescent)","Lighting","PJ","Fuel Consumption","Electricity","2035","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Joined Dwellings","Lights (Incandescent)","Lighting","PJ","Fuel Consumption","Electricity","2040","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Joined Dwellings","Lights (Incandescent)","Lighting","PJ","Fuel Consumption","Electricity","2045","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Joined Dwellings","Lights (Incandescent)","Lighting","PJ","Fuel Consumption","Electricity","2050","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Joined Dwellings","Lights (Incandescent)","Lighting","PJ","Fuel Consumption","Electricity","2055","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Joined Dwellings","Lights (Incandescent)","Lighting","PJ","Fuel Consumption","Electricity","2060","Electricity","Electronics and Lighting","0.000000"
"Kea","Residential","Joined Dwellings","Lights (LED)","Lighting","PJ","End Use Demand","Electricity","2018","Electricity","Electronics and Lighting","0.003761"
"Kea","Residential","Joined Dwellings","Lights (LED)","Lighting","PJ","End Use Demand","Electricity","2025","Electricity","Electronics and Lighting","0.075781"
"Kea","Residential","Joined Dwellings","Lights (LED)","Lighting","PJ","End Use Demand","Electricity","2030","Electricity","Electronics and Lighting","0.167109"
"Kea","Residential","Joined Dwellings","Lights (LED)","Lighting","PJ","End Use Demand","Electricity","2035","Electricity","Electronics and Lighting","0.178372"
"Kea","Residential","Joined Dwellings","Lights (LED)","Lighting","PJ","End Use Demand","Electricity","2040","Electricity","Electronics and Lighting","0.188508"
"Kea","Residential","Joined Dwellings","Lights (LED)","Lighting","PJ","End Use Demand","Electricity","2045","Electricity","Electronics and Lighting","0.197518"
"Kea","Residential","Joined Dwellings","Lights (LED)","Lighting","PJ","End Use Demand","Electricity","2050","Electricity","Electronics and Lighting","0.205402"
"Kea","Residential","Joined Dwellings","Lights (LED)","Lighting","PJ","End Use Demand","Electricity","2055","Electricity","Electronics and Lighting","0.212300"
"Kea","Residential","Joined Dwellings","Lights (LED)","Lighting","PJ","End Use Demand","Electricity","2060","Electricity","Electronics and Lighting","0.218635"
"Kea","Residential","Joined Dwellings","Lights (LED)","Lighting","PJ","Fuel Consumption","Electricity","2018","Electricity","Electronics and Lighting","0.004179"
"Kea","Residential","Joined Dwellings","Lights (LED)","Lighting","PJ","Fuel Consumption","Electricity","2025","Electricity","Electronics and Lighting","0.084201"
"Kea","Residential","Joined Dwellings","Lights (LED)","Lighting","PJ","Fuel Consumption","Electricity","2030","Electricity","Electronics and Lighting","0.185677"
"Kea","Residential","Joined Dwellings","Lights (LED)","Lighting","PJ","Fuel Consumption","Electricity","2035","Electricity","Electronics and Lighting","0.198191"
"Kea","Residential","Joined Dwellings","Lights (LED)","Lighting","PJ","Fuel Consumption","Electricity","2040","Electricity","Electronics and Lighting","0.209454"
"Kea","Residential","Joined Dwellings","Lights (LED)","Lighting","PJ","Fuel Consumption","Electricity","2045","Electricity","Electronics and Lighting","0.219465"
"Kea","Residential","Joined Dwellings","Lights (LED)","Lighting","PJ","Fuel Consumption","Electricity","2050","Electricity","Electronics and Lighting","0.228224"
"Kea","Residential","Joined Dwellings","Lights (LED)","Lighting","PJ","Fuel Consumption","Electricity","2055","Electricity","Electronics and Lighting","0.235889"
"Kea","Residential","Joined Dwellings","Lights (LED)","Lighting","PJ","Fuel Consumption","Electricity","2060","Electricity","Electronics and Lighting","0.242928"
"Kea","Residential","Joined Dwellings","Mobile Motor","Motive Power, Mobile","PJ","End Use Demand","Petrol","2018","Fossil Fuels","Mobile Motive Power","0.000000"
"Kea","Residential","Joined Dwellings","Mobile Motor","Motive Power, Mobile","PJ","End Use Demand","Petrol","2025","Fossil Fuels","Mobile Motive Power","0.000013"
"Kea","Residential","Joined Dwellings","Mobile Motor","Motive Power, Mobile","PJ","End Use Demand","Petrol","2030","Fossil Fuels","Mobile Motive Power","0.000013"
"Kea","Residential","Joined Dwellings","Mobile Motor","Motive Power, Mobile","PJ","End Use Demand","Petrol","2035","Fossil Fuels","Mobile Motive Power","0.000014"
"Kea","Residential","Joined Dwellings","Mobile Motor","Motive Power, Mobile","PJ","End Use Demand","Petrol","2040","Fossil Fuels","Mobile Motive Power","0.000015"
"Kea","Residential","Joined Dwellings","Mobile Motor","Motive Power, Mobile","PJ","End Use Demand","Petrol","2045","Fossil Fuels","Mobile Motive Power","0.000016"
"Kea","Residential","Joined Dwellings","Mobile Motor","Motive Power, Mobile","PJ","End Use Demand","Petrol","2050","Fossil Fuels","Mobile Motive Power","0.000017"
"Kea","Residential","Joined Dwellings","Mobile Motor","Motive Power, Mobile","PJ","End Use Demand","Petrol","2055","Fossil Fuels","Mobile Motive Power","0.000017"
"Kea","Residential","Joined Dwellings","Mobile Motor","Motive Power, Mobile","PJ","End Use Demand","Petrol","2060","Fossil Fuels","Mobile Motive Power","0.000018"
"Kea","Residential","Joined Dwellings","Mobile Motor","Motive Power, Mobile","PJ","Fuel Consumption","Petrol","2018","Fossil Fuels","Mobile Motive Power","0.000000"
"Kea","Residential","Joined Dwellings","Mobile Motor","Motive Power, Mobile","PJ","Fuel Consumption","Petrol","2025","Fossil Fuels","Mobile Motive Power","0.000052"
"Kea","Residential","Joined Dwellings","Mobile Motor","Motive Power, Mobile","PJ","Fuel Consumption","Petrol","2030","Fossil Fuels","Mobile Motive Power","0.000054"
"Kea","Residential","Joined Dwellings","Mobile Motor","Motive Power, Mobile","PJ","Fuel Consumption","Petrol","2035","Fossil Fuels","Mobile Motive Power","0.000057"
"Kea","Residential","Joined Dwellings","Mobile Motor","Motive Power, Mobile","PJ","Fuel Consumption","Petrol","2040","Fossil Fuels","Mobile Motive Power","0.000061"
"Kea","Residential","Joined Dwellings","Mobile Motor","Motive Power, Mobile","PJ","Fuel Consumption","Petrol","2045","Fossil Fuels","Mobile Motive Power","0.000064"
"Kea","Residential","Joined Dwellings","Mobile Motor","Motive Power, Mobile","PJ","Fuel Consumption","Petrol","2050","Fossil Fuels","Mobile Motive Power","0.000066"
"Kea","Residential","Joined Dwellings","Mobile Motor","Motive Power, Mobile","PJ","Fuel Consumption","Petrol","2055","Fossil Fuels","Mobile Motive Power","0.000068"
"Kea","Residential","Joined Dwellings","Mobile Motor","Motive Power, Mobile","PJ","Fuel Consumption","Petrol","2060","Fossil Fuels","Mobile Motive Power","0.000070"
"Kea","Residential","Joined Dwellings","Other","Unallocated","PJ","End Use Demand","Geothermal","2018","Renewables (direct use)","Other","0.020000"
"Kea","Residential","Joined Dwellings","Other","Unallocated","PJ","End Use Demand","Geothermal","2025","Renewables (direct use)","Other","0.020520"
"Kea","Residential","Joined Dwellings","Other","Unallocated","PJ","End Use Demand","Geothermal","2030","Renewables (direct use)","Other","0.020520"
"Kea","Residential","Joined Dwellings","Other","Unallocated","PJ","End Use Demand","Geothermal","2035","Renewables (direct use)","Other","0.020520"
"Kea","Residential","Joined Dwellings","Other","Unallocated","PJ","End Use Demand","Geothermal","2040","Renewables (direct use)","Other","0.020520"
"Kea","Residential","Joined Dwellings","Other","Unallocated","PJ","End Use Demand","Geothermal","2045","Renewables (direct use)","Other","0.020520"
"Kea","Residential","Joined Dwellings","Other","Unallocated","PJ","End Use Demand","Geothermal","2050","Renewables (direct use)","Other","0.020520"
"Kea","Residential","Joined Dwellings","Other","Unallocated","PJ","End Use Demand","Geothermal","2055","Renewables (direct use)","Other","0.020520"
"Kea","Residential","Joined Dwellings","Other","Unallocated","PJ","End Use Demand","Geothermal","2060","Renewables (direct use)","Other","0.020520"
"Kea","Residential","Joined Dwellings","Other","Unallocated","PJ","Fuel Consumption","Geothermal","2018","Renewables (direct use)","Other","0.050000"
"Kea","Residential","Joined Dwellings","Other","Unallocated","PJ","Fuel Consumption","Geothermal","2025","Renewables (direct use)","Other","0.051300"
"Kea","Residential","Joined Dwellings","Other","Unallocated","PJ","Fuel Consumption","Geothermal","2030","Renewables (direct use)","Other","0.051300"
"Kea","Residential","Joined Dwellings","Other","Unallocated","PJ","Fuel Consumption","Geothermal","2035","Renewables (direct use)","Other","0.051300"
"Kea","Residential","Joined Dwellings","Other","Unallocated","PJ","Fuel Consumption","Geothermal","2040","Renewables (direct use)","Other","0.051300"
"Kea","Residential","Joined Dwellings","Other","Unallocated","PJ","Fuel Consumption","Geothermal","2045","Renewables (direct use)","Other","0.051300"
"Kea","Residential","Joined Dwellings","Other","Unallocated","PJ","Fuel Consumption","Geothermal","2050","Renewables (direct use)","Other","0.051300"
"Kea","Residential","Joined Dwellings","Other","Unallocated","PJ","Fuel Consumption","Geothermal","2055","Renewables (direct use)","Other","0.051300"
"Kea","Residential","Joined Dwellings","Other","Unallocated","PJ","Fuel Consumption","Geothermal","2060","Renewables (direct use)","Other","0.051300"
"Kea","Residential","Joined Dwellings","Refrigerator","Refrigeration","PJ","End Use Demand","Electricity","2018","Electricity","Heating/Cooling","1.520000"
"Kea","Residential","Joined Dwellings","Refrigerator","Refrigeration","PJ","End Use Demand","Electricity","2025","Electricity","Heating/Cooling","1.794106"
"Kea","Residential","Joined Dwellings","Refrigerator","Refrigeration","PJ","End Use Demand","Electricity","2030","Electricity","Heating/Cooling","1.861867"
"Kea","Residential","Joined Dwellings","Refrigerator","Refrigeration","PJ","End Use Demand","Electricity","2035","Electricity","Heating/Cooling","1.987349"
"Kea","Residential","Joined Dwellings","Refrigerator","Refrigeration","PJ","End Use Demand","Electricity","2040","Electricity","Heating/Cooling","2.100283"
"Kea","Residential","Joined Dwellings","Refrigerator","Refrigeration","PJ","End Use Demand","Electricity","2045","Electricity","Heating/Cooling","2.200669"
"Kea","Residential","Joined Dwellings","Refrigerator","Refrigeration","PJ","End Use Demand","Electricity","2050","Electricity","Heating/Cooling","2.288507"
"Kea","Residential","Joined Dwellings","Refrigerator","Refrigeration","PJ","End Use Demand","Electricity","2055","Electricity","Heating/Cooling","2.365365"
"Kea","Residential","Joined Dwellings","Refrigerator","Refrigeration","PJ","End Use Demand","Electricity","2060","Electricity","Heating/Cooling","2.435948"
"Kea","Residential","Joined Dwellings","Refrigerator","Refrigeration","PJ","Fuel Consumption","Electricity","2018","Electricity","Heating/Cooling","0.844444"
"Kea","Residential","Joined Dwellings","Refrigerator","Refrigeration","PJ","Fuel Consumption","Electricity","2025","Electricity","Heating/Cooling","0.996726"
"Kea","Residential","Joined Dwellings","Refrigerator","Refrigeration","PJ","Fuel Consumption","Electricity","2030","Electricity","Heating/Cooling","1.034370"
"Kea","Residential","Joined Dwellings","Refrigerator","Refrigeration","PJ","Fuel Consumption","Electricity","2035","Electricity","Heating/Cooling","1.104083"
"Kea","Residential","Joined Dwellings","Refrigerator","Refrigeration","PJ","Fuel Consumption","Electricity","2040","Electricity","Heating/Cooling","1.166824"
"Kea","Residential","Joined Dwellings","Refrigerator","Refrigeration","PJ","Fuel Consumption","Electricity","2045","Electricity","Heating/Cooling","1.222594"
"Kea","Residential","Joined Dwellings","Refrigerator","Refrigeration","PJ","Fuel Consumption","Electricity","2050","Electricity","Heating/Cooling","1.271393"
"Kea","Residential","Joined Dwellings","Refrigerator","Refrigeration","PJ","Fuel Consumption","Electricity","2055","Electricity","Heating/Cooling","1.314091"
"Kea","Residential","Joined Dwellings","Refrigerator","Refrigeration","PJ","Fuel Consumption","Electricity","2060","Electricity","Heating/Cooling","1.353305"
"Kea","Residential","Joined Dwellings","Resistance Heater","Space Heating","PJ","End Use Demand","Electricity","2018","Electricity","Heating/Cooling","0.621000"
"Kea","Residential","Joined Dwellings","Resistance Heater","Space Heating","PJ","End Use Demand","Electricity","2025","Electricity","Heating/Cooling","1.169120"
"Kea","Residential","Joined Dwellings","Resistance Heater","Space Heating","PJ","End Use Demand","Electricity","2030","Electricity","Heating/Cooling","4.507966"
"Kea","Residential","Joined Dwellings","Resistance Heater","Space Heating","PJ","End Use Demand","Electricity","2035","Electricity","Heating/Cooling","4.965890"
"Kea","Residential","Joined Dwellings","Resistance Heater","Space Heating","PJ","End Use Demand","Electricity","2040","Electricity","Heating/Cooling","5.248085"
"Kea","Residential","Joined Dwellings","Resistance Heater","Space Heating","PJ","End Use Demand","Electricity","2045","Electricity","Heating/Cooling","5.498924"
"Kea","Residential","Joined Dwellings","Resistance Heater","Space Heating","PJ","End Use Demand","Electricity","2050","Electricity","Heating/Cooling","5.718408"
"Kea","Residential","Joined Dwellings","Resistance Heater","Space Heating","PJ","End Use Demand","Electricity","2055","Electricity","Heating/Cooling","4.725829"
"Kea","Residential","Joined Dwellings","Resistance Heater","Space Heating","PJ","End Use Demand","Electricity","2060","Electricity","Heating/Cooling","2.187613"
"Kea","Residential","Joined Dwellings","Resistance Heater","Space Heating","PJ","Fuel Consumption","Electricity","2018","Electricity","Heating/Cooling","0.621000"
"Kea","Residential","Joined Dwellings","Resistance Heater","Space Heating","PJ","Fuel Consumption","Electricity","2025","Electricity","Heating/Cooling","1.169120"
"Kea","Residential","Joined Dwellings","Resistance Heater","Space Heating","PJ","Fuel Consumption","Electricity","2030","Electricity","Heating/Cooling","4.507966"
"Kea","Residential","Joined Dwellings","Resistance Heater","Space Heating","PJ","Fuel Consumption","Electricity","2035","Electricity","Heating/Cooling","4.965890"
"Kea","Residential","Joined Dwellings","Resistance Heater","Space Heating","PJ","Fuel Consumption","Electricity","2040","Electricity","Heating/Cooling","5.248085"
"Kea","Residential","Joined Dwellings","Resistance Heater","Space Heating","PJ","Fuel Consumption","Electricity","2045","Electricity","Heating/Cooling","5.498924"
"Kea","Residential","Joined Dwellings","Resistance Heater","Space Heating","PJ","Fuel Consumption","Electricity","2050","Electricity","Heating/Cooling","5.718408"
"Kea","Residential","Joined Dwellings","Resistance Heater","Space Heating","PJ","Fuel Consumption","Electricity","2055","Electricity","Heating/Cooling","4.725829"
"Kea","Residential","Joined Dwellings","Resistance Heater","Space Heating","PJ","Fuel Consumption","Electricity","2060","Electricity","Heating/Cooling","2.187613"
"Kea","Residential","Joined Dwellings","Stationary Motor","Motive Power, Stationary","PJ","End Use Demand","Electricity","2018","Electricity","Stationary Motive Power","0.043000"
"Kea","Residential","Joined Dwellings","Stationary Motor","Motive Power, Stationary","PJ","End Use Demand","Electricity","2025","Electricity","Stationary Motive Power","0.051683"
"Kea","Residential","Joined Dwellings","Stationary Motor","Motive Power, Stationary","PJ","End Use Demand","Electricity","2030","Electricity","Stationary Motive Power","0.053635"
"Kea","Residential","Joined Dwellings","Stationary Motor","Motive Power, Stationary","PJ","End Use Demand","Electricity","2035","Electricity","Stationary Motive Power","0.057250"
"Kea","Residential","Joined Dwellings","Stationary Motor","Motive Power, Stationary","PJ","End Use Demand","Electricity","2040","Electricity","Stationary Motive Power","0.060504"
"Kea","Residential","Joined Dwellings","Stationary Motor","Motive Power, Stationary","PJ","End Use Demand","Electricity","2045","Electricity","Stationary Motive Power","0.063395"
"Kea","Residential","Joined Dwellings","Stationary Motor","Motive Power, Stationary","PJ","End Use Demand","Electricity","2050","Electricity","Stationary Motive Power","0.065926"
"Kea","Residential","Joined Dwellings","Stationary Motor","Motive Power, Stationary","PJ","End Use Demand","Electricity","2055","Electricity","Stationary Motive Power","0.068140"
"Kea","Residential","Joined Dwellings","Stationary Motor","Motive Power, Stationary","PJ","End Use Demand","Electricity","2060","Electricity","Stationary Motive Power","0.070173"
"Kea","Residential","Joined Dwellings","Stationary Motor","Motive Power, Stationary","PJ","Fuel Consumption","Electricity","2018","Electricity","Stationary Motive Power","0.057333"
"Kea","Residential","Joined Dwellings","Stationary Motor","Motive Power, Stationary","PJ","Fuel Consumption","Electricity","2025","Electricity","Stationary Motive Power","0.068911"
"Kea","Residential","Joined Dwellings","Stationary Motor","Motive Power, Stationary","PJ","Fuel Consumption","Electricity","2030","Electricity","Stationary Motive Power","0.071514"
"Kea","Residential","Joined Dwellings","Stationary Motor","Motive Power, Stationary","PJ","Fuel Consumption","Electricity","2035","Electricity","Stationary Motive Power","0.076334"
"Kea","Residential","Joined Dwellings","Stationary Motor","Motive Power, Stationary","PJ","Fuel Consumption","Electricity","2040","Electricity","Stationary Motive Power","0.080671"
"Kea","Residential","Joined Dwellings","Stationary Motor","Motive Power, Stationary","PJ","Fuel Consumption","Electricity","2045","Electricity","Stationary Motive Power","0.084527"
"Kea","Residential","Joined Dwellings","Stationary Motor","Motive Power, Stationary","PJ","Fuel Consumption","Electricity","2050","Electricity","Stationary Motive Power","0.087901"
"Kea","Residential","Joined Dwellings","Stationary Motor","Motive Power, Stationary","PJ","Fuel Consumption","Electricity","2055","Electricity","Stationary Motive Power","0.090853"
"Kea","Residential","Joined Dwellings","Stationary Motor","Motive Power, Stationary","PJ","Fuel Consumption","Electricity","2060","Electricity","Stationary Motive Power","0.093564"
"Kea","Transport","Aviation","Plane","Domestic Aviation","Mt CO<sub>2</sub>/yr","Emissions","Drop-In Jet","2018","Renewables (direct use)","Mobile Motive Power","0.000000"
"Kea","Transport","Aviation","Plane","Domestic Aviation","Mt CO<sub>2</sub>/yr","Emissions","Drop-In Jet","2025","Renewables (direct use)","Mobile Motive Power","0.000000"
"Kea","Transport","Aviation","Plane","Domestic Aviation","Mt CO<sub>2</sub>/yr","Emissions","Drop-In Jet","2030","Renewables (direct use)","Mobile Motive Power","0.000000"
"Kea","Transport","Aviation","Plane","Domestic Aviation","Mt CO<sub>2</sub>/yr","Emissions","Drop-In Jet","2035","Renewables (direct use)","Mobile Motive Power","0.000000"
"Kea","Transport","Aviation","Plane","Domestic Aviation","Mt CO<sub>2</sub>/yr","Emissions","Drop-In Jet","2040","Renewables (direct use)","Mobile Motive Power","0.000000"
"Kea","Transport","Aviation","Plane","Domestic Aviation","Mt CO<sub>2</sub>/yr","Emissions","Drop-In Jet","2045","Renewables (direct use)","Mobile Motive Power","-0.369977"
"Kea","Transport","Aviation","Plane","Domestic Aviation","Mt CO<sub>2</sub>/yr","Emissions","Drop-In Jet","2050","Renewables (direct use)","Mobile Motive Power","-0.402192"
"Kea","Transport","Aviation","Plane","Domestic Aviation","Mt CO<sub>2</sub>/yr","Emissions","Drop-In Jet","2055","Renewables (direct use)","Mobile Motive Power","-0.402192"
"Kea","Transport","Aviation","Plane","Domestic Aviation","Mt CO<sub>2</sub>/yr","Emissions","Drop-In Jet","2060","Renewables (direct use)","Mobile Motive Power","-0.402192"
"Kea","Transport","Aviation","Plane","Domestic Aviation","Mt CO<sub>2</sub>/yr","Emissions","Jet Fuel","2018","Fossil Fuels","Mobile Motive Power","0.906764"
"Kea","Transport","Aviation","Plane","Domestic Aviation","Mt CO<sub>2</sub>/yr","Emissions","Jet Fuel","2025","Fossil Fuels","Mobile Motive Power","1.178705"
"Kea","Transport","Aviation","Plane","Domestic Aviation","Mt CO<sub>2</sub>/yr","Emissions","Jet Fuel","2030","Fossil Fuels","Mobile Motive Power","1.229332"
"Kea","Transport","Aviation","Plane","Domestic Aviation","Mt CO<sub>2</sub>/yr","Emissions","Jet Fuel","2035","Fossil Fuels","Mobile Motive Power","1.260606"
"Kea","Transport","Aviation","Plane","Domestic Aviation","Mt CO<sub>2</sub>/yr","Emissions","Jet Fuel","2040","Fossil Fuels","Mobile Motive Power","1.358003"
"Kea","Transport","Aviation","Plane","Domestic Aviation","Mt CO<sub>2</sub>/yr","Emissions","Jet Fuel","2045","Fossil Fuels","Mobile Motive Power","1.409683"
"Kea","Transport","Aviation","Plane","Domestic Aviation","Mt CO<sub>2</sub>/yr","Emissions","Jet Fuel","2050","Fossil Fuels","Mobile Motive Power","1.463330"
"Kea","Transport","Aviation","Plane","Domestic Aviation","Mt CO<sub>2</sub>/yr","Emissions","Jet Fuel","2055","Fossil Fuels","Mobile Motive Power","1.519019"
"Kea","Transport","Aviation","Plane","Domestic Aviation","Mt CO<sub>2</sub>/yr","Emissions","Jet Fuel","2060","Fossil Fuels","Mobile Motive Power","1.576827"
"Kea","Transport","Aviation","Plane","Domestic Aviation","PJ","End Use Demand","Jet Fuel","2018","Fossil Fuels","Mobile Motive Power","13.231639"
"Kea","Transport","Aviation","Plane","Domestic Aviation","PJ","End Use Demand","Jet Fuel","2025","Fossil Fuels","Mobile Motive Power","17.199846"
"Kea","Transport","Aviation","Plane","Domestic Aviation","PJ","End Use Demand","Jet Fuel","2030","Fossil Fuels","Mobile Motive Power","17.938595"
"Kea","Transport","Aviation","Plane","Domestic Aviation","PJ","End Use Demand","Jet Fuel","2035","Fossil Fuels","Mobile Motive Power","18.394949"
"Kea","Transport","Aviation","Plane","Domestic Aviation","PJ","End Use Demand","Jet Fuel","2040","Fossil Fuels","Mobile Motive Power","19.816183"
"Kea","Transport","Aviation","Plane","Domestic Aviation","PJ","End Use Demand","Jet Fuel","2045","Fossil Fuels","Mobile Motive Power","20.570310"
"Kea","Transport","Aviation","Plane","Domestic Aviation","PJ","End Use Demand","Jet Fuel","2050","Fossil Fuels","Mobile Motive Power","21.353137"
"Kea","Transport","Aviation","Plane","Domestic Aviation","PJ","End Use Demand","Jet Fuel","2055","Fossil Fuels","Mobile Motive Power","22.165755"
"Kea","Transport","Aviation","Plane","Domestic Aviation","PJ","End Use Demand","Jet Fuel","2060","Fossil Fuels","Mobile Motive Power","23.009298"
"Kea","Transport","Aviation","Plane","Domestic Aviation","PJ","Fuel Consumption","Drop-In Jet","2018","Renewables (direct use)","Mobile Motive Power","0.000000"
"Kea","Transport","Aviation","Plane","Domestic Aviation","PJ","Fuel Consumption","Drop-In Jet","2025","Renewables (direct use)","Mobile Motive Power","0.000000"
"Kea","Transport","Aviation","Plane","Domestic Aviation","PJ","Fuel Consumption","Drop-In Jet","2030","Renewables (direct use)","Mobile Motive Power","0.000000"
"Kea","Transport","Aviation","Plane","Domestic Aviation","PJ","Fuel Consumption","Drop-In Jet","2035","Renewables (direct use)","Mobile Motive Power","0.000000"
"Kea","Transport","Aviation","Plane","Domestic Aviation","PJ","Fuel Consumption","Drop-In Jet","2040","Renewables (direct use)","Mobile Motive Power","0.000000"
"Kea","Transport","Aviation","Plane","Domestic Aviation","PJ","Fuel Consumption","Drop-In Jet","2045","Renewables (direct use)","Mobile Motive Power","1.337824"
"Kea","Transport","Aviation","Plane","Domestic Aviation","PJ","Fuel Consumption","Drop-In Jet","2050","Renewables (direct use)","Mobile Motive Power","1.547821"
"Kea","Transport","Aviation","Plane","Domestic Aviation","PJ","Fuel Consumption","Drop-In Jet","2055","Renewables (direct use)","Mobile Motive Power","1.665087"
"Kea","Transport","Aviation","Plane","Domestic Aviation","PJ","Fuel Consumption","Drop-In Jet","2060","Renewables (direct use)","Mobile Motive Power","1.788633"
"Kea","Transport","Aviation","Plane","Domestic Aviation","PJ","Fuel Consumption","Jet Fuel","2018","Fossil Fuels","Mobile Motive Power","13.231639"
"Kea","Transport","Aviation","Plane","Domestic Aviation","PJ","Fuel Consumption","Jet Fuel","2025","Fossil Fuels","Mobile Motive Power","17.199846"
"Kea","Transport","Aviation","Plane","Domestic Aviation","PJ","Fuel Consumption","Jet Fuel","2030","Fossil Fuels","Mobile Motive Power","17.938595"
"Kea","Transport","Aviation","Plane","Domestic Aviation","PJ","Fuel Consumption","Jet Fuel","2035","Fossil Fuels","Mobile Motive Power","18.394949"
"Kea","Transport","Aviation","Plane","Domestic Aviation","PJ","Fuel Consumption","Jet Fuel","2040","Fossil Fuels","Mobile Motive Power","19.816183"
"Kea","Transport","Aviation","Plane","Domestic Aviation","PJ","Fuel Consumption","Jet Fuel","2045","Fossil Fuels","Mobile Motive Power","19.232486"
"Kea","Transport","Aviation","Plane","Domestic Aviation","PJ","Fuel Consumption","Jet Fuel","2050","Fossil Fuels","Mobile Motive Power","19.805316"
"Kea","Transport","Aviation","Plane","Domestic Aviation","PJ","Fuel Consumption","Jet Fuel","2055","Fossil Fuels","Mobile Motive Power","20.500668"
"Kea","Transport","Aviation","Plane","Domestic Aviation","PJ","Fuel Consumption","Jet Fuel","2060","Fossil Fuels","Mobile Motive Power","21.220665"
"Kea","Transport","Aviation","Plane","International Aviation","PJ","End Use Demand","Jet Fuel","2018","Fossil Fuels","Mobile Motive Power","57.145129"
"Kea","Transport","Aviation","Plane","International Aviation","PJ","End Use Demand","Jet Fuel","2025","Fossil Fuels","Mobile Motive Power","66.814647"
"Kea","Transport","Aviation","Plane","International Aviation","PJ","End Use Demand","Jet Fuel","2030","Fossil Fuels","Mobile Motive Power","74.075770"
"Kea","Transport","Aviation","Plane","International Aviation","PJ","End Use Demand","Jet Fuel","2035","Fossil Fuels","Mobile Motive Power","81.036668"
"Kea","Transport","Aviation","Plane","International Aviation","PJ","End Use Demand","Jet Fuel","2040","Fossil Fuels","Mobile Motive Power","86.907434"
"Kea","Transport","Aviation","Plane","International Aviation","PJ","End Use Demand","Jet Fuel","2045","Fossil Fuels","Mobile Motive Power","88.223653"
"Kea","Transport","Aviation","Plane","International Aviation","PJ","End Use Demand","Jet Fuel","2050","Fossil Fuels","Mobile Motive Power","84.182412"
"Kea","Transport","Aviation","Plane","International Aviation","PJ","End Use Demand","Jet Fuel","2055","Fossil Fuels","Mobile Motive Power","79.670721"
"Kea","Transport","Aviation","Plane","International Aviation","PJ","End Use Demand","Jet Fuel","2060","Fossil Fuels","Mobile Motive Power","75.400850"
"Kea","Transport","Aviation","Plane","International Aviation","PJ","Fuel Consumption","Drop-In Jet","2018","Renewables (direct use)","Mobile Motive Power","0.000000"
"Kea","Transport","Aviation","Plane","International Aviation","PJ","Fuel Consumption","Drop-In Jet","2025","Renewables (direct use)","Mobile Motive Power","0.000000"
"Kea","Transport","Aviation","Plane","International Aviation","PJ","Fuel Consumption","Drop-In Jet","2030","Renewables (direct use)","Mobile Motive Power","0.000000"
"Kea","Transport","Aviation","Plane","International Aviation","PJ","Fuel Consumption","Drop-In Jet","2035","Renewables (direct use)","Mobile Motive Power","0.000000"
