Scenario,Region,Sector,Set,Name,Description,Activity unit,Capacity unit,Type,Sub type,Primary commodity group,Time slice level,Vintage
BASE,NI,OTH,.PRE.,FTE_RESLPG_00,Residential -:-  -:-  -:- LPG,PJ,PJ_A,PRE,-,RESLPG,ANNUAL,0.0
BASE,NI,OTH,.PRE.,FTE_RESNGA_00,Residential -:-  -:-  -:- Natural Gas,PJ,PJ_A,PRE,-,RESNGA,ANNUAL,0.0
BASE,NI,OTH,.PRE.,FTE_RESPET_00,Residential -:-  -:-  -:- Petrol,PJ,PJ_A,PRE,-,RESPET,ANNUAL,0.0
BASE,NI,OTH,.PRE.,FTE_RESSOL_00,Residential -:-  -:-  -:- Solar,PJ,PJ_A,PRE,-,RESSOL,ANNUAL,0.0
BASE,NI,OTH,.PRE.,FTE_RESWOD_00,Residential -:-  -:-  -:- Wood,PJ,PJ_A,PRE,-,RESWOD,ANNUAL,0.0
BASE,NI,PRI,.PRE.,FTE_TRAH2D,Primary Fuel Supply -:- Hydrogen -:- Hydrogen supply to transport sector (decentralized) -:-,PJ,PJA,PRE,-,TRAH2R,DAYNITE,0.0
BASE,NI,PRI,.PRE.,FTE_TRAH2R,Primary Fuel Supply -:- Hydrogen -:- Hydrogen supply to transport sector (centralized) -:-,PJ,PJA,PRE,-,TRAH2R,DAYNITE,0.0
BASE,NI,ELC,.PRE.,G_ELC_A_00,-:-  -:-  -:-,PJ,GW,PRE,-,AGRELC,DAYNITE,0.0
BASE,NI,ELC,.PRE.,G_ELC_HV-00,-:-  -:-  -:-,PJ,GW,PRE,-,ELC-HV,DAYNITE,0.0
BASE,NI,ELC,.PRE.,G_ELC_I_00,-:-  -:-  -:-,PJ,GW,PRE,-,INDELC,DAYNITE,0.0
BASE,NI,ELC,.PRE.,G_ELC_LV-00,-:-  -:-  -:-,PJ,GW,PRE,-,ELCDD,DAYNITE,0.0
BASE,NI,ELC,.PRE.,G_ELC_MV-00,-:-  -:-  -:-,PJ,GW,PRE,-,ELC-MV,DAYNITE,0.0
BASE,NI,ELC,.PRE.,G_ELC_R_00,-:-  -:-  -:-,PJ,GW,PRE,-,RESELC,DAYNITE,0.0
BASE,NI,ELC,.PRE.,G_ELC_S_00,-:-  -:-  -:-,PJ,GW,PRE,-,COMELC,DAYNITE,0.0
BASE,NI,PRI,.PRE.,LNGport2021,Primary Fuel Supply -:- Natural Gas -:- LNG Port -:-,PJ,PJA,PRE,-,NGA,ANNUAL,0.0
BASE,NI,PRI,.PRE.,REF_AGRWST,Primary Fuel Supply -:- Biomass/Biofuels -:-  -:- Biogas production refinery from AGRWST,PJ,GWTH,PRE,-,BIG,ANNUAL,0.0
BASE,NI,PRI,.PRE.,REF_ANMMNR,Primary Fuel Supply -:- Biomass/Biofuels -:-  -:- Biogas production refinery from ANMMNR,PJ,GWTH,PRE,-,BIG,ANNUAL,0.0
BASE,NI,PRI,.PRE.,REF_WODWST,Primary Fuel Supply -:- Biomass/Biofuels -:-  -:- Biogas production refinery from WODWST,PJ,GWTH,PRE,-,BIG,ANNUAL,0.0
BASE,NI,PRI,.PRE.,SUP_BIGNGA,Primary Fuel Supply -:- Biomass/Biofuels -:-  -:- Biogas to natural gas,PJ,GWTH,PRE,-,NGA,ANNUAL,0.0
BASE,NI,PRI,.PRE.,SUP_ELC-PEMC-H2,Green Hydrogen -:- Green Hydrogen Production -:- PEM Electrolyser -:- Electricity,PJ,GW,PRE,-,H2C,DAYNITE,0.0
BASE,NI,PRI,.PRE.,SUP_ELC-PEMD-H2,Primary Fuel Supply -:- Hydrogen -:- H2 production from PEM electrolysis - decentralised -:-,PJ,GW,PRE,-,H2D,DAYNITE,0.0
BASE,NI,PRI,.PRE.,SUP_H2NGA,Primary Fuel Supply -:- Hydrogen -:- H2 methanisation to natural gas (CO2 from DAC) -:-,PJ,GW,PRE,-,NGA,DAYNITE,0.0
BASE,NI,PRI,.PRE.,SUP_H2NGA_CCS,Primary Fuel Supply -:- Hydrogen -:- H2 methanisation to natural gas (CO2 from CCS) -:-,PJ,GW,PRE,-,NGA,DAYNITE,0.0
BASE,NI,PRI,.PRE.,WSTWOD2WOD,Primary Fuel Supply -:- Biomass/Biofuels -:-  -:- Waste wood to fuel wood,PJ,PJA,PRE,-,WOD,ANNUAL,0.0
BASE,SI,TRA,.DISTR.PRE.,FTE_TRABIL,Transport -:-  -:-  -:- Bio Liquids,PJ,PJA,PRE,DISTR,TRABIL,ANNUAL,0.0
BASE,SI,TRA,.DISTR.PRE.,FTE_TRADSL,Transport -:-  -:-  -:- Diesel,PJ,PJA,PRE,DISTR,TRADSL,ANNUAL,0.0
BASE,SI,TRA,.DISTR.PRE.,FTE_TRAFOL,Transport -:-  -:-  -:- Fuel Oil,PJ,GW,PRE,DISTR,TRAFOL,ANNUAL,0.0
BASE,SI,TRA,.DISTR.PRE.,FTE_TRAJET,Transport -:-  -:-  -:- Jet Fuel,PJ,PJA,PRE,DISTR,TRAJET,ANNUAL,0.0
BASE,SI,TRA,.DISTR.PRE.,FTE_TRALPG,Transport -:-  -:-  -:- LPG,PJ,PJA,PRE,DISTR,TRALPG,ANNUAL,0.0
BASE,SI,TRA,.DISTR.PRE.,FTE_TRANGA,Transport -:-  -:-  -:- Natural Gas,PJ,PJA,PRE,DISTR,TRANGA,ANNUAL,0.0
BASE,SI,TRA,.DISTR.PRE.,FTE_TRAPET,Transport -:-  -:-  -:- Petrol,PJ,PJA,PRE,DISTR,TRAPET,ANNUAL,0.0
BASE,SI,TRA,.DISTR.PRE.,G_ELC_T_00,Transport -:-  -:-  -:- Electricity,PJ,GW,PRE,DISTR,TRAELC,DAYNITE,0.0
BASE,SI,OTH,.DMD.,ADCF-IRG-IrgVSD_ELC00,Agriculture -:- Dairy Cattle Farming -:- Irrigator with VSD -:- Electricity,PJ,GW,DMD,-,ADCF-IRG,ANNUAL,0.0
BASE,SI,OTH,.DMD.,ADCF-IRG-Irg_ELC00,Agriculture -:- Dairy Cattle Farming -:- Irrigator -:- Electricity,PJ,GW,DMD,-,ADCF-IRG,ANNUAL,0.0
BASE,SI,OTH,.DMD.,ADCF-LIG-LT_ELC00,Agriculture -:- Dairy Cattle Farming -:- Lights (General) -:- Electricity,PJ,GW,DMD,-,ADCF-LIG,ANNUAL,0.0
BASE,SI,OTH,.DMD.,ADCF-MoTP-Mob-Bike-_PET00,Agriculture -:- Dairy Cattle Farming -:- Farm Bike -:- Petrol,PJ,GW,DMD,-,ADCF-MoTP-Mob-Bike,ANNUAL,0.0
BASE,SI,OTH,.DMD.,ADCF-MoTP-Mob-MTr-_DSL00,Agriculture -:- Dairy Cattle Farming -:- Truck (Agricultural) -:- Diesel,PJ,GW,DMD,-,ADCF-MoTP-Mob-MTr,ANNUAL,0.0
BASE,SI,OTH,.DMD.,ADCF-MoTP-Mob-Trac-_DSL00,Agriculture -:- Dairy Cattle Farming -:- Tractor (Agricultural) -:- Diesel,PJ,GW,DMD,-,ADCF-MoTP-Mob-Trac,ANNUAL,0.0
BASE,SI,OTH,.DMD.,ADCF-MoTP-Mob-Uti-_DSL00,Agriculture -:- Dairy Cattle Farming -:- Utility Vehicle (Agricultural) -:- Diesel,PJ,GW,DMD,-,ADCF-MoTP-Mob-Uti,ANNUAL,0.0
BASE,SI,OTH,.DMD.,ADCF-MoTP-Stat-VPVSD_ELC00,Agriculture -:- Dairy Cattle Farming -:- Vacuum Pump with VSD -:- Electricity,PJ,GW,DMD,-,ADCF-MoTP-Stat,ANNUAL,0.0
BASE,SI,OTH,.DMD.,ADCF-MoTP-Stat-VacP_ELC00,Agriculture -:- Dairy Cattle Farming -:- Vacuum Pump -:- Electricity,PJ,GW,DMD,-,ADCF-MoTP-Stat,ANNUAL,0.0
BASE,SI,OTH,.DMD.,ADCF-PUMP-Pump_ELC00,Agriculture -:- Dairy Cattle Farming -:- Transfer Pump -:- Electricity,PJ,GW,DMD,-,ADCF-PUMP,ANNUAL,0.0
BASE,SI,OTH,.DMD.,ADCF-RFGR-HRECSys_ELC00,Agriculture -:- Dairy Cattle Farming -:- Heat Recovery System (Cooling) -:- Electricity,PJ,GW,DMD,-,ADCF-RFGR,ANNUAL,0.0
BASE,SI,OTH,.DMD.,ADCF-RFGR-RF_ELC00,Agriculture -:- Dairy Cattle Farming -:- Refrigerator -:- Electricity,PJ,GW,DMD,-,ADCF-RFGR,ANNUAL,0.0
BASE,SI,OTH,.DMD.,ADCF-WH-Cylinder_ELC00,Agriculture -:- Dairy Cattle Farming -:- Hot Water Cylinder -:- Electricity,PJ,GW,DMD,-,ADCF-WH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,ADCF-WH-Hreco_ELC00,Agriculture -:- Dairy Cattle Farming -:- Heat Recovery System (Heating) -:- Electricity,PJ,GW,DMD,-,ADCF-WH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,AFISH-BOAT-Boat_DSL00,Agriculture -:- Fishing -:- Fishing Boat (Non-Hybrid) -:- Diesel,PJ,GW,DMD,-,AFISH-BOAT,ANNUAL,0.0
BASE,SI,OTH,.DMD.,AFISH-BOAT-Boat_FOL00,Agriculture -:- Fishing -:- Fishing Boat (Non-Hybrid) -:- Fuel Oil,PJ,GW,DMD,-,AFISH-BOAT,ANNUAL,0.0
BASE,SI,OTH,.DMD.,AFISH-LIG-LT_ELC00,Agriculture -:- Fishing -:- Lights (General) -:- Electricity,PJ,GW,DMD,-,AFISH-LIG,ANNUAL,0.0
BASE,SI,OTH,.DMD.,AFISH-RFGR-RF_ELC00,Agriculture -:- Fishing -:- Refrigerator -:- Electricity,PJ,GW,DMD,-,AFISH-RFGR,ANNUAL,0.0
BASE,SI,OTH,.DMD.,AFORE-LIG-LT_ELC00,Agriculture -:- Forestry -:- Lights (General) -:- Electricity,PJ,GW,DMD,-,AFORE-LIG,ANNUAL,0.0
BASE,SI,OTH,.DMD.,AFORE-MoTP-Mob-CY-_DSL00,Agriculture -:- Forestry -:- Cable Yarder (Forestry) -:- Diesel,PJ,GW,DMD,-,AFORE-MoTP-Mob-CY,ANNUAL,0.0
BASE,SI,OTH,.DMD.,AFORE-MoTP-Mob-GB-_DSL00,Agriculture -:- Forestry -:- Skidder (Forestry) -:- Diesel,PJ,GW,DMD,-,AFORE-MoTP-Mob-GB,ANNUAL,0.0
BASE,SI,OTH,.DMD.,AFORE-MoTP-Stat-Motor_DSL00,Agriculture -:- Forestry -:- Stationary Motor -:- Diesel,PJ,GW,DMD,-,AFORE-MoTP-Stat,ANNUAL,0.0
BASE,SI,OTH,.DMD.,AFORE-MoTP-Stat-Motor_ELC00,Agriculture -:- Forestry -:- Stationary Motor -:- Electricity,PJ,GW,DMD,-,AFORE-MoTP-Stat,ANNUAL,0.0
BASE,SI,OTH,.DMD.,AHORT-IRG-IrgVSD_ELC00,Agriculture -:- Outdoor Horticulture/Arable Farming -:- Irrigator with VSD -:- Electricity,PJ,GW,DMD,-,AHORT-IRG,ANNUAL,0.0
BASE,SI,OTH,.DMD.,AHORT-IRG-Irg_ELC00,Agriculture -:- Outdoor Horticulture/Arable Farming -:- Irrigator -:- Electricity,PJ,GW,DMD,-,AHORT-IRG,ANNUAL,0.0
BASE,SI,OTH,.DMD.,AHORT-LIG-LT_ELC00,Agriculture -:- Outdoor Horticulture/Arable Farming -:- Lights (General) -:- Electricity,PJ,GW,DMD,-,AHORT-LIG,ANNUAL,0.0
BASE,SI,OTH,.DMD.,AHORT-MoTP-Mob-MTr-_DSL00,Agriculture -:- Outdoor Horticulture/Arable Farming -:- Truck (Agricultural) -:- Diesel,PJ,GW,DMD,-,AHORT-MoTP-Mob-MTr,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_HLTH-SH_Boiler-COA00,Commercial -:- Healthcare -:- Boiler -:- Coal,PJ,GW,DMD,-,C_HLTH-SH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,AHORT-MoTP-Mob-Trac-_DSL00,Agriculture -:- Outdoor Horticulture/Arable Farming -:- Tractor (Agricultural) -:- Diesel,PJ,GW,DMD,-,AHORT-MoTP-Mob-Trac,ANNUAL,0.0
BASE,SI,OTH,.DMD.,AHORT-MoTP-Mob-Uti-_DSL00,Agriculture -:- Outdoor Horticulture/Arable Farming -:- Utility Vehicle (Agricultural) -:- Diesel,PJ,GW,DMD,-,AHORT-MoTP-Mob-Uti,ANNUAL,0.0
BASE,SI,OTH,.DMD.,AHORT-MoTP-Stat-Motor_DSL00,Agriculture -:- Outdoor Horticulture/Arable Farming -:- Stationary Motor -:- Diesel,PJ,GW,DMD,-,AHORT-MoTP-Stat,ANNUAL,0.0
BASE,SI,OTH,.DMD.,AINDC-LIG-LT_ELC00,Agriculture -:- Indoor Cropping -:- Lights (General) -:- Electricity,PJ,GW,DMD,-,AINDC-LIG,ANNUAL,0.0
BASE,SI,OTH,.DMD.,AINDC-SH-Boiler_COA00,Agriculture -:- Indoor Cropping -:- Boiler -:- Coal,PJ,GW,DMD,-,AINDC-SH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,AINDC-SH-Boiler_DSL00,Agriculture -:- Indoor Cropping -:- Boiler -:- Diesel,PJ,GW,DMD,-,AINDC-SH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,ALIVE-IRG-IrgVSD_ELC00,Agriculture -:- Livestock Farming -:- Irrigator with VSD -:- Electricity,PJ,GW,DMD,-,ALIVE-IRG,ANNUAL,0.0
BASE,SI,OTH,.DMD.,ALIVE-IRG-Irg_ELC00,Agriculture -:- Livestock Farming -:- Irrigator -:- Electricity,PJ,GW,DMD,-,ALIVE-IRG,ANNUAL,0.0
BASE,SI,OTH,.DMD.,ALIVE-LIG-LT_ELC00,Agriculture -:- Livestock Farming -:- Lights (General) -:- Electricity,PJ,GW,DMD,-,ALIVE-LIG,ANNUAL,0.0
BASE,SI,OTH,.DMD.,ALIVE-MoTP-Mob-Bike-_PET00,Agriculture -:- Livestock Farming -:- Farm Bike -:- Petrol,PJ,GW,DMD,-,ALIVE-MoTP-Mob-Bike,ANNUAL,0.0
BASE,SI,OTH,.DMD.,ALIVE-MoTP-Mob-MTr-_DSL00,Agriculture -:- Livestock Farming -:- Truck (Agricultural) -:- Diesel,PJ,GW,DMD,-,ALIVE-MoTP-Mob-MTr,ANNUAL,0.0
BASE,SI,OTH,.DMD.,ALIVE-MoTP-Mob-Trac-_DSL00,Agriculture -:- Livestock Farming -:- Tractor (Agricultural) -:- Diesel,PJ,GW,DMD,-,ALIVE-MoTP-Mob-Trac,ANNUAL,0.0
BASE,SI,OTH,.DMD.,ALIVE-MoTP-Mob-Uti-_DSL00,Agriculture -:- Livestock Farming -:- Utility Vehicle (Agricultural) -:- Diesel,PJ,GW,DMD,-,ALIVE-MoTP-Mob-Uti,ANNUAL,0.0
BASE,SI,IND,.DMD.,ALU-PH-FURN-ELC-Furn15,Industry -:- Aluminium -:- Furnace -:- Electricity,PJ,GW,DMD,-,ALU-PH-FURN,DAYNITE,0.0
BASE,SI,OTH,.DMD.,AOTH-ELC-_ELC00,Agriculture -:- Other (Agriculture) -:- Other -:- Electricity,PJ,PJA,DMD,-,AOTH-ELC,ANNUAL,0.0
BASE,SI,OTH,.DMD.,AOTH-FOL-_FOL00,Agriculture -:- Other (Agriculture) -:- Other -:- Fuel Oil,PJ,PJA,DMD,-,AOTH-FOL,ANNUAL,0.0
BASE,SI,OTH,.DMD.,AOTH-LPG-_LPG00,Agriculture -:- Other (Agriculture) -:- Other -:- LPG,PJ,PJA,DMD,-,AOTH-LPG,ANNUAL,0.0
BASE,SI,OTH,.DMD.,AOTH-PET-_PET00,Agriculture -:- Other (Agriculture) -:- Other -:- Petrol,PJ,PJA,DMD,-,AOTH-PET,ANNUAL,0.0
BASE,SI,IND,.DMD.,CHMCL-MoTP-Stat-ELC-Mtr15,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Stationary Motor -:- Electricity",PJ,GW,DMD,-,CHMCL-MoTP-Stat,DAYNITE,0.0
BASE,SI,IND,.DMD.,CHMCL-MoTP-Stat-NGA-Pump15,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Pump -:- Natural Gas",PJ,GW,DMD,-,CHMCL-MoTP-Stat,DAYNITE,0.0
BASE,SI,IND,.DMD.,CHMCL-PH-DirH-ELC-Heater15,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Heater -:- Electricity",PJ,GW,DMD,-,CHMCL-PH-DirH,DAYNITE,0.0
BASE,SI,IND,.DMD.,CHMCL-PH-DirH-NGA-Burner15,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Burner -:- Natural Gas",PJ,GW,DMD,-,CHMCL-PH-DirH,DAYNITE,0.0
BASE,SI,IND,.DMD.,CHMCL-PH-FURN-FOL-Furn15,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Furnace -:- Fuel Oil",PJ,GW,DMD,-,CHMCL-PH-FURN,DAYNITE,0.0
BASE,SI,IND,.DMD.,CHMCL-PH-FURN-NGA-Furn15,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Furnace -:- Natural Gas",PJ,GW,DMD,-,CHMCL-PH-FURN,DAYNITE,0.0
BASE,SI,IND,.DMD.,CHMCL-PH-REFRM-NGA-REFRM15,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Reformer -:- Natural Gas",PJ,GW,DMD,-,CHMCL-PH-REFRM,DAYNITE,0.0
BASE,SI,IND,.DMD.,CHMCL-PH-STM_HW-FOL-BLR15,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Boiler -:- Fuel Oil",PJ,GW,DMD,-,CHMCL-PH-STM_HW,DAYNITE,0.0
BASE,SI,IND,.DMD.,CHMCL-PH-STM_HW-NGA-BLR15,"Industry -:- Petroleum, Basic Chemical and Rubber Product Manufacturing -:- Boiler -:- Natural Gas",PJ,GW,DMD,-,CHMCL-PH-STM_HW,DAYNITE,0.0
BASE,SI,IND,.DMD.,CNST-MoTP-Mob-DSL-ICE_Off15,Industry -:- Construction -:- Internal Combustion Engine -:- Diesel,PJ,GW,DMD,-,CNST-MoTP-Mob,DAYNITE,0.0
BASE,SI,IND,.DMD.,CNST-MoTP-Mob-NGA-ICE_Off15,Industry -:- Construction -:- Internal Combustion Engine -:- Natural Gas,PJ,GW,DMD,-,CNST-MoTP-Mob,DAYNITE,0.0
BASE,SI,IND,.DMD.,CNST-MoTP-Stat-DSL-St_ngn15,Industry -:- Construction -:- Internal Combustion Engine -:- Diesel,PJ,GW,DMD,-,CNST-MoTP-Stat,DAYNITE,0.0
BASE,SI,IND,.DMD.,CNST-MoTP-Stat-ELC-Mtr15,Industry -:- Construction -:- Stationary Motor -:- Electricity,PJ,GW,DMD,-,CNST-MoTP-Stat,DAYNITE,0.0
BASE,SI,OTH,.DMD.,C_EDU-LT_FLU-ELC00,Commercial -:- Education -:- Lights (Fluorescent)  -:- Electricity,PJ,GW,DMD,-,C_EDU-LT,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_EDU-LT_INC-ELC00,Commercial -:- Education -:- Lights (Incandescent)  -:- Electricity,PJ,GW,DMD,-,C_EDU-LT,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_EDU-LT_LED-ELC00,Commercial -:- Education -:- Lights (LED) -:- Electricity,PJ,GW,DMD,-,C_EDU-LT,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_EDU-MPM_-DSL00,Commercial -:- Education -:- Mobile Motor -:- Diesel,PJ,GW,DMD,-,C_EDU-MPM,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_EDU-MPM_-PET00,Commercial -:- Education -:- Mobile Motor -:- Petrol,PJ,GW,DMD,-,C_EDU-MPM,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_EDU-MPS_-ELC00,Commercial -:- Education -:- Stationary Motor -:- Electricity,PJ,GW,DMD,-,C_EDU-MPS,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_EDU-MPS_-PET00,Commercial -:- Education -:- Stationary Motor -:- Petrol,PJ,GW,DMD,-,C_EDU-MPS,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_EDU-OTH_ELEC-ELC00,Commercial -:- Education -:- Electronics and Other Appliances -:- Electricity,PJ,GW,DMD,-,C_EDU-OTH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_EDU-RF_Refriger-ELC00,Commercial -:- Education -:- Refrigerator -:- Electricity,PJ,GW,DMD,-,C_EDU-RF,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_EDU-SC_AirHP-ELC00,Commercial -:- Education -:- Heat Pump -:- Electricity,PJ,GW,DMD,-,C_EDU-SC,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_EDU-SH_AIRHP-ELC00,Commercial -:- Education -:- Heat Pump -:- Electricity,PJ,GW,DMD,-,C_EDU-SH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_EDU-SH_Boiler-COA00,Commercial -:- Education -:- Boiler -:- Coal,PJ,GW,DMD,-,C_EDU-SH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_EDU-SH_Boiler-DSL00,Commercial -:- Education -:- Boiler -:- Diesel,PJ,GW,DMD,-,C_EDU-SH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_EDU-SH_Boiler-FOL00,Commercial -:- Education -:- Boiler -:- Fuel Oil,PJ,GW,DMD,-,C_EDU-SH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_EDU-SH_Boiler-NGA00,Commercial -:- Education -:- Boiler -:- Natural Gas,PJ,GW,DMD,-,C_EDU-SH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_EDU-SH_Burner-NGA00,Commercial -:- Education -:- Burner -:- Natural Gas,PJ,GW,DMD,-,C_EDU-SH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_EDU-SH_RH-ELC00,Commercial -:- Education -:- Resistance Heater -:- Electricity,PJ,GW,DMD,-,C_EDU-SH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_EDU-WH_Boiler-COA00,Commercial -:- Education -:- Boiler -:- Coal,PJ,GW,DMD,-,C_EDU-WH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_EDU-WH_Cylinder-ELC00,Commercial -:- Education -:- Hot Water Cylinder -:- Electricity,PJ,GW,DMD,-,C_EDU-WH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_EDU-WH_Cylinder-NGA00,Commercial -:- Education -:- Hot Water Cylinder -:- Natural Gas,PJ,GW,DMD,-,C_EDU-WH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_HLTH-LT_FLU-ELC00,Commercial -:- Healthcare -:- Lights (Fluorescent)  -:- Electricity,PJ,GW,DMD,-,C_HLTH-LT,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_HLTH-LT_INC-ELC00,Commercial -:- Healthcare -:- Lights (Incandescent)  -:- Electricity,PJ,GW,DMD,-,C_HLTH-LT,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_HLTH-LT_LED-ELC00,Commercial -:- Healthcare -:- Lights (LED) -:- Electricity,PJ,GW,DMD,-,C_HLTH-LT,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_HLTH-MPM_-DSL00,Commercial -:- Healthcare -:- Mobile Motor -:- Diesel,PJ,GW,DMD,-,C_HLTH-MPM,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_HLTH-MPM_-PET00,Commercial -:- Healthcare -:- Mobile Motor -:- Petrol,PJ,GW,DMD,-,C_HLTH-MPM,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_HLTH-MPS_-ELC00,Commercial -:- Healthcare -:- Stationary Motor -:- Electricity,PJ,GW,DMD,-,C_HLTH-MPS,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_HLTH-OTH_ELEC-ELC00,Commercial -:- Healthcare -:- Electronics and Other Appliances -:- Electricity,PJ,GW,DMD,-,C_HLTH-OTH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_HLTH-PH_Boiler-COA00,Commercial -:- Healthcare -:- Boiler -:- Coal,PJ,GW,DMD,-,C_HLTH-PH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_HLTH-PH_Boiler-NGA00,Commercial -:- Healthcare -:- Boiler -:- Natural Gas,PJ,GW,DMD,-,C_HLTH-PH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_HLTH-PH_RH-ELC00,Commercial -:- Healthcare -:- Resistance Heater -:- Electricity,PJ,GW,DMD,-,C_HLTH-PH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_HLTH-RF_Refriger-ELC00,Commercial -:- Healthcare -:- Refrigerator -:- Electricity,PJ,GW,DMD,-,C_HLTH-RF,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_HLTH-SC_AIRHP-ELC00,Commercial -:- Healthcare -:- Heat Pump -:- Electricity,PJ,GW,DMD,-,C_HLTH-SC,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_HLTH-SH_AIRHP-ELC00,Commercial -:- Healthcare -:- Heat Pump -:- Electricity,PJ,GW,DMD,-,C_HLTH-SH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_HLTH-SH_Boiler-DSL00,Commercial -:- Healthcare -:- Boiler -:- Diesel,PJ,GW,DMD,-,C_HLTH-SH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_HLTH-SH_Boiler-NGA00,Commercial -:- Healthcare -:- Boiler -:- Natural Gas,PJ,GW,DMD,-,C_HLTH-SH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_HLTH-SH_RH-ELC00,Commercial -:- Healthcare -:- Resistance Heater -:- Electricity,PJ,GW,DMD,-,C_HLTH-SH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_HLTH-WH_Boiler-COA00,Commercial -:- Healthcare -:- Boiler -:- Coal,PJ,GW,DMD,-,C_HLTH-WH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_HLTH-WH_Boiler-FOL00,Commercial -:- Healthcare -:- Boiler -:- Fuel Oil,PJ,GW,DMD,-,C_HLTH-WH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_HLTH-WH_Cylinder-ELC00,Commercial -:- Healthcare -:- Hot Water Cylinder -:- Electricity,PJ,GW,DMD,-,C_HLTH-WH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_HLTH-WH_DirectH-GEO00,Commercial -:- Healthcare -:- Direct Heat -:- Geothermal,PJ,GW,DMD,-,C_HLTH-WH,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_OFFC-LT_FLU-ELC00,Commercial -:- Office Blocks -:- Lights (Fluorescent)  -:- Electricity,PJ,GW,DMD,-,C_OFFC-LT,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_OFFC-LT_INC-ELC00,Commercial -:- Office Blocks -:- Lights (Incandescent)  -:- Electricity,PJ,GW,DMD,-,C_OFFC-LT,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_OFFC-LT_LED-ELC00,Commercial -:- Office Blocks -:- Lights (LED) -:- Electricity,PJ,GW,DMD,-,C_OFFC-LT,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_OFFC-MPM_-DSL00,Commercial -:- Office Blocks -:- Mobile Motor -:- Diesel,PJ,GW,DMD,-,C_OFFC-MPM,ANNUAL,0.0
BASE,SI,OTH,.DMD.,C_OFFC-MPM_-LPG00,Commercial -:- Office Blocks -:- Mobile Motor -:- LPG,PJ,GW,DMD,-,C_OFFC-MPM,ANNUAL,0.0
