Scenario,Region,Sector,Process,Name,Description,Member
NewTech_AGR_TUI,NI,-,ADCF-MoTP-Mob-Trac--H2R,ADCF-MoTP-Mob-Trac--H2R_NRGI,-,AGRH2R
NewTech_RC,NI,-,C_WSR-CK_Ovens-ELC,C_WSR-CK_Ovens-ELC_NRGI,-,COMELC
NewTech_RC,NI,-,C_WSR-WH_Boiler-PLT,C_WSR-WH_Boiler-PLT_DEMO,-,C_WSR-WH
NewTransport-TUI,NI,-,T_P_CICEDSL,T_P_CICEDSL_NRGI,-,TRADSL
NewTechs_Industry,NI,-,DARY-PH-MVR_PRE-ELC-Boiler,DARY-PH-MVR_PRE-ELC-Boiler_NRGI,-,INDELC
NewTech_RC,SI,-,C_OFFC-LT_INC-ELC,C_OFFC-LT_INC-ELC_NRGI,-,COMELC
NewTransport-TUI,SI,-,T_C_CPHEVPET,T_C_CPHEVPET_NRGI,-,TRAELC
NewTechs_Industry,SI,-,REFI-PH-STM_HW-ELC-Boiler,REFI-PH-STM_HW-ELC-Boiler_DEMO,-,REFI-PH-STM_HW
NewTech_RC,SI,-,C_WSR-RF_Refriger-ELC,C_WSR-RF_Refriger-ELC_DEMO,-,C_WSR-RF
NewTransport-TUI,NI,-,T_F_MTrFCH2R,T_F_MTrFCH2R_DEMO,-,T_F_MTrk
NewTechs_Industry,SI,-,CHMCL-MoTP-Stat-PET-st_ngn,CHMCL-MoTP-Stat-PET-st_ngn_DEMO,-,CHMCL-MoTP-Stat
NewTech_RC,SI,-,C_WSR-WH_Boiler-ELC,C_WSR-WH_Boiler-ELC_DEMO,-,C_WSR-WH
NewTechs_Industry,NI,-,REFI-PH-STM_HW-COA-Boiler,REFI-PH-STM_HW-COA-Boiler_NRGI,-,INDCOA
NewTechs_Industry,NI,-,PLPPPR-PH-STM_HW-LPG-Boiler,PLPPPR-PH-STM_HW-LPG-Boiler_NRGI,-,INDLPG
NewTransport-TUI,SI,-,T_F_HTrBEVELC,T_F_HTrBEVELC_DEMO,-,T_F_HTrk
NewTech_RC,SI,-,C_OFFC-MPM_-PET,C_OFFC-MPM_-PET_DEMO,-,C_OFFC-MPM
NewTech_AGR_KEA,SI,-,AFORE-MoTP-Mob-CY--ELC,AFORE-MoTP-Mob-CY--ELC_NRGI,-,AGRELC
NewTech_RC,NI,-,C_OTH-SH_Boiler-ELC,C_OTH-SH_Boiler-ELC_NRGI,-,COMELC
NewTech_RC,SI,-,C_WSR-CK_Ovens-LPG,C_WSR-CK_Ovens-LPG_DEMO,-,C_WSR-CK
NewTechs_Industry,SI,-,CHMCL-PH-STM_HW-ELC-HPmp,CHMCL-PH-STM_HW-ELC-HPmp_NRGI,-,INDELC
NewTech_AGR_TUI,SI,-,AHORT-MoTP-Mob-MTr--ELC,AHORT-MoTP-Mob-MTr--ELC_DEMO,-,AHORT-MoTP-Mob-MTr
NewTechs_Industry,SI,-,CHMCL-PH-STM_HW-COA-Boiler,CHMCL-PH-STM_HW-COA-Boiler_DEMO,-,CHMCL-PH-STM_HW
NewTech_RC,SI,-,C_HLTH-PH_Boiler-H2R,C_HLTH-PH_Boiler-H2R_NRGI,-,COMH2R
NewTech_RC,NI,-,C_EDU-WH_Boiler-WOD,C_EDU-WH_Boiler-WOD_DEMO,-,C_EDU-WH
NewTech_RC,NI,-,C_HLTH-WH_Boiler-DSL,C_HLTH-WH_Boiler-DSL_DEMO,-,C_HLTH-WH
NewTech_AGR_KEA,SI,-,ALIVE-MoTP-Mob-Bike--PET,ALIVE-MoTP-Mob-Bike--PET_DEMO,-,ALIVE-MoTP-Mob-Bike
NewTechs_Industry,SI,-,IIS-FDSTCK-COA-_,IIS-FDSTCK-COA-__DEMO,-,IIS-FDSTCK
NewTech_AGR_TUI,NI,-,ALIVE-MoTP-Mob-Uti--H2R,ALIVE-MoTP-Mob-Uti--H2R_NRGI,-,AGRH2R
NewTech_ELC_KEA,SI,-,EHCO_SCPC20,EHCO_SCPC20_NRGI,-,ELCCOA
NewTechs_Industry,NI,-,FOOD-PH-OVN-NGA-Oven,FOOD-PH-OVN-NGA-Oven_NRGI,-,INDNGA
NewTechs_Industry,NI,-,PLPPPR-MoTP-Stat-ELCVSD-Mtr,PLPPPR-MoTP-Stat-ELCVSD-Mtr_DEMO,-,PLPPPR-MoTP-Stat
NewTech_AGR_KEA,NI,-,ADCF-MoTP-Mob-Trac--DSL,ADCF-MoTP-Mob-Trac--DSL_NRGI,-,AGRDSL
NewTech_RC,SI,-,C_HLTH-MPS_-DSL,C_HLTH-MPS_-DSL_DEMO,-,C_HLTH-MPS
NewTransport-KEA,SI,-,T_P_McyICEPET,T_P_McyICEPET_NRGI,-,TRAPET
NewTech_AGR_TUI,SI,-,AFISH-BOAT-Boat-DSL,AFISH-BOAT-Boat-DSL_NRGI,-,AGRDSL
NewTech_RC,NI,-,C_WSR-WH_Boiler-WOD,C_WSR-WH_Boiler-WOD_DEMO,-,C_WSR-WH
NewTech_RC,SI,-,R_DDW-SH_Burner-LPG,R_DDW-SH_Burner-LPG_DEMO,-,R_DDW-SH
NewTech_ELC_TUI,SI,-,EWINDOFFSFIX20,EWINDOFFSFIX20_NRGI,-,ELCWIN
NewTech_RC,SI,-,C_EDU-LT_FLU-ELC,C_EDU-LT_FLU-ELC_DEMO,-,C_EDU-LT
NewTechs_Industry,NI,-,WOOD-PH-FURN-WOD-Furn,WOOD-PH-FURN-WOD-Furn_NRGI,-,INDOSWOD
NewTechs_Industry,NI,-,CHMCL-PH-STM_HW-NGA-Boiler,CHMCL-PH-STM_HW-NGA-Boiler_DEMO,-,CHMCL-PH-STM_HW
NewTech_RC,SI,-,C_WSR-MPS_-LPG,C_WSR-MPS_-LPG_DEMO,-,C_WSR-MPS
NewTech_RC,NI,-,C_EDU-MPM_-ELC,C_EDU-MPM_-ELC_NRGI,-,COMELC
NewTransport-TUI,NI,-,T_F_VHTFCH2R,T_F_VHTFCH2R_NRGI,-,TRAH2R
NewTech_ELC_KEA,SI,-,ESOLPVBRES20,ESOLPVBRES20_NRGO,-,ELCDD
NewTechs_Industry,NI,-,PLPPPR-MoTP-Stat-ELCVSD-Mtr,PLPPPR-MoTP-Stat-ELCVSD-Mtr_NRGI,-,INDELC
NewTech_RC,SI,-,R_DDW-SH_RH-ELC,R_DDW-SH_RH-ELC_DEMO,-,R_DDW-SH
NewTech_AGR_KEA,NI,-,ALIVE-MoTP-Mob-MTr--DSL,ALIVE-MoTP-Mob-MTr--DSL_NRGI,-,AGRDSL
NewTechs_Industry,SI,-,DARY-PH-TVR_EVP-WOD-Boiler,DARY-PH-TVR_EVP-WOD-Boiler_NRGI,-,INDWOD
NewTech_RC,SI,-,C_HLTH-PH_Boiler-LPG,C_HLTH-PH_Boiler-LPG_NRGI,-,COMLPG
NewTransport-TUI,SI,-,T_P_CICEPET,T_P_CICEPET_NRGI,-,TRAPET
NewTech_RC,NI,-,C_OFFC-SH_Boiler-H2R,C_OFFC-SH_Boiler-H2R_DEMO,-,C_OFFC-SH
NewTechs_Industry,SI,-,DARY-PH-STM_HW-WOD-Boiler,DARY-PH-STM_HW-WOD-Boiler_NRGI,-,INDWOD
NewTech_RC,NI,-,C_OFFC-WH_Cylinder-LPG,C_OFFC-WH_Cylinder-LPG_DEMO,-,C_OFFC-WH
NewTechs_Industry,SI,-,DARY-PH-TVR_DRY-COA-Boiler,DARY-PH-TVR_DRY-COA-Boiler_NRGI,-,INDCOA
NewTransport-KEA,SI,-,T_C_CHYBPET,T_C_CHYBPET_DEMO,-,T_C_Car
NewTechs_Industry,NI,-,WOOD-PH-FURN-COA-Furn,WOOD-PH-FURN-COA-Furn_DEMO,-,WOOD-PH-FURN
NewTechs_Industry,SI,-,FOOD-MoTP-Stat-ELC-Motor,FOOD-MoTP-Stat-ELC-Motor_DEMO,-,FOOD-MoTP-Stat
NewTechs_Industry,NI,-,DARY-PH-TVR_DRY-NGA-Boiler,DARY-PH-TVR_DRY-NGA-Boiler_NRGI,-,INDNGA
NewTechs_Industry,NI,-,PLPPPR-PH-STM_HW-DSL-Boiler,PLPPPR-PH-STM_HW-DSL-Boiler_DEMO,-,PLPPPR-PH-STM_HW
NewTech_AGR_TUI,NI,-,ADCF-IRG-Irg-ELC,ADCF-IRG-Irg-ELC_NRGI,-,AGRELC
NewTech_RC,SI,-,C_EDU-SH_GHP-ELC,C_EDU-SH_GHP-ELC_DEMO,-,C_EDU-SH
NewTechs_Industry,SI,-,REFI-PH-STM_HW-COA-Boiler,REFI-PH-STM_HW-COA-Boiler_NRGI,-,INDCOA
NewTech_RC,SI,-,R_DDW-CD_Hpdryer-ELC,R_DDW-CD_Hpdryer-ELC_NRGI,-,RESELC
NewTechs_Industry,NI,-,WOOD-AIR-ELC-CMPR,WOOD-AIR-ELC-CMPR_NRGI,-,INDELC
NewTech_RC,NI,-,C_HLTH-MPS_-ELC,C_HLTH-MPS_-ELC_NRGI,-,COMELC
NewTech_RC,NI,-,C_WSR-CK_Ovens-NGA,C_WSR-CK_Ovens-NGA_NRGI,-,COMNGA
NewTech_AGR_TUI,NI,-,ADCF-MoTP-Stat-VPVSD-ELC,ADCF-MoTP-Stat-VPVSD-ELC_DEMO,-,ADCF-MoTP-Stat
NewTechs_Industry,SI,-,DARY-PH-MVR_TVR-WOD-Boiler,DARY-PH-MVR_TVR-WOD-Boiler_NRGI,-,INDWOD
NewTech_ELC_TUI,NI,-,EHYDPUMPSTG_L,EHYDPUMPSTG_L_NRGO,-,ELC
NewTech_RC,NI,-,C_HLTH-MPM_-PET,C_HLTH-MPM_-PET_DEMO,-,C_HLTH-MPM
NewTechs_Industry,NI,-,OTH-LPG-LPG-Tech,OTH-LPG-LPG-Tech_NRGI,-,INDLPG
NewTech_RC,NI,-,C_HLTH-LT_FLU-ELC,C_HLTH-LT_FLU-ELC_NRGI,-,COMELC
NewTech_AGR_KEA,SI,-,AHORT-MoTP-Mob-Trac--H2R,AHORT-MoTP-Mob-Trac--H2R_NRGI,-,AGRH2R
NewTech_RC,SI,-,C_WSR-WH_Boiler-WOD,C_WSR-WH_Boiler-WOD_NRGI,-,COMWOD
NewTransport-TUI,NI,-,T_F_HTrBEVELC,T_F_HTrBEVELC_NRGI,-,TRAELC
NewTech_ELC_KEA,SI,-,ENGA_CCS30,ENGA_CCS30_NRGI,-,COseq
NewTech_AGR_TUI,SI,-,ADCF-MoTP-Stat-VacP-ELC,ADCF-MoTP-Stat-VacP-ELC_NRGI,-,AGRELC
NewTechs_Industry,NI,-,MNNG-MoTP-Stat-ELC-Motor,MNNG-MoTP-Stat-ELC-Motor_DEMO,-,MNNG-MoTP-Stat
NewTechs_Industry,NI,-,WOOD-Refin-ELC-Refinery,WOOD-Refin-ELC-Refinery_NRGI,-,INDELC
NewTechs_Industry,SI,-,METAL-PH-FURN-LPG-Furn,METAL-PH-FURN-LPG-Furn_NRGI,-,INDLPG
NewTech_RC,SI,-,C_OTH-WH_Instant-LPG,C_OTH-WH_Instant-LPG_DEMO,-,C_OTH-WH
NewTech_RC,SI,-,C_WSR-MPS_-ELC,C_WSR-MPS_-ELC_NRGI,-,COMELC
NewTech_RC,NI,-,C_HLTH-WH_Instant-NGA,C_HLTH-WH_Instant-NGA_DEMO,-,C_HLTH-WH
NewTechs_Industry,SI,-,DARY-PH-MVR_DRY-WOD-Boiler,DARY-PH-MVR_DRY-WOD-Boiler_NRGI,-,INDWOD
NewTech_AGR_TUI,SI,-,ADCF-MoTP-Mob-Trac--ELC,ADCF-MoTP-Mob-Trac--ELC_NRGI,-,AGRELC
NewTechs_Industry,SI,-,REFI-PH-STM_HW-WOD-Boiler,REFI-PH-STM_HW-WOD-Boiler_NRGI,-,INDWOD
NewTech_ELC_TUI,SI,-,EHCO_CCS30,EHCO_CCS30_NRGO,-,ELC
NewTech_RC,SI,-,R_DDW-SH_RH-ELC,R_DDW-SH_RH-ELC_NRGI,-,RESELC
NewTechs_Industry,NI,-,MNRL-MoTP-Stat-ELC-VSD-Mtr,MNRL-MoTP-Stat-ELC-VSD-Mtr_NRGI,-,INDELC
NewTech_RC,SI,-,C_HLTH-SH_Boiler-NGA,C_HLTH-SH_Boiler-NGA_DEMO,-,C_HLTH-SH
NewTechs_Industry,SI,-,METAL-RFGR-ELC-Refriger,METAL-RFGR-ELC-Refriger_NRGI,-,INDELC
NewTechs_Industry,SI,-,DARY-PH-TVR_EVP-COA-Boiler,DARY-PH-TVR_EVP-COA-Boiler_NRGI,-,INDCOA
NewTechs_Industry,SI,-,PLPPPR-PH-FURN-COA-Furn,PLPPPR-PH-FURN-COA-Furn_DEMO,-,PLPPPR-PH-FURN
NewTech_AGR_KEA,NI,-,AHORT-IRG-Irg-ELC,AHORT-IRG-Irg-ELC_DEMO,-,AHORT-IRG
NewTech_RC,NI,-,C_OTH-OTH_Elec-ELC,C_OTH-OTH_Elec-ELC_DEMO,-,C_OTH-OTH
NewTransport-TUI,NI,-,T_C_CICEPET,T_C_CICEPET_NRGI,-,TRAPET
NewTechs_Industry,SI,-,DARY-PH-TVR_DRY-ELC-Boiler,DARY-PH-TVR_DRY-ELC-Boiler_NRGI,-,INDELC
NewTransport-KEA,SI,-,T_C_CPHEVPET,T_C_CPHEVPET_NRGI,-,TRAPET
NewTechs_Industry,NI,-,DARY-PH-TVR_EVP-ELC-Fan,DARY-PH-TVR_EVP-ELC-Fan_DEMO,-,DARY-PH-TVR_EVP
NewTech_RC,SI,-,C_EDU-MPM_-ELC,C_EDU-MPM_-ELC_NRGI,-,COMELC
NewTechs_Industry,NI,-,PLPPPR-PH-STM_HW-GEO-Heat,PLPPPR-PH-STM_HW-GEO-Heat_NRGI,-,INDGEO
NewTechs_Industry,SI,-,OTH-PET-PET-Tech,OTH-PET-PET-Tech_NRGI,-,INDPET
NewTech_RC,NI,-,C_WSR-LT_FLU-ELC,C_WSR-LT_FLU-ELC_NRGI,-,COMELC
NewTech_ELC_TUI,NI,-,EHCO_CCS30,EHCO_CCS30_NRGO,-,ELC
NewTech_RC,NI,-,C_HLTH-WH_Instant-LPG,C_HLTH-WH_Instant-LPG_NRGI,-,COMLPG
NewTechs_Industry,SI,-,WOOD-PH-STM_HW-COA-Boiler,WOOD-PH-STM_HW-COA-Boiler_NRGI,-,INDCOA
NewTech_RC,NI,-,C_EDU-MPS_-LPG,C_EDU-MPS_-LPG_NRGI,-,COMLPG
NewTechs_Industry,NI,-,METAL-PH-FURN-FOL-Furn,METAL-PH-FURN-FOL-Furn_DEMO,-,METAL-PH-FURN
NewTechs_Industry,SI,-,MEAT-MoTP-Stat-ELC-Motor,MEAT-MoTP-Stat-ELC-Motor_NRGI,-,INDELC
NewTechs_Industry,NI,-,MNRL-PH-FURN-NGA-Furn,MNRL-PH-FURN-NGA-Furn_NRGI,-,INDNGA
NewTechs_Industry,SI,-,MEAT-PH-STM_HW-NGA-Boiler,MEAT-PH-STM_HW-NGA-Boiler_DEMO,-,MEAT-PH-STM_HW
NewTransport-KEA,SI,-,T_C_CHYBPET,T_C_CHYBPET_NRGI,-,TRAPET
NewTechs_Industry,SI,-,DARY-MoTP-Stat-ELC-VSD-Mtr,DARY-MoTP-Stat-ELC-VSD-Mtr_NRGI,-,INDELC
NewTech_AGR_KEA,SI,-,ALIVE-MoTP-Mob-Bike--ELC,ALIVE-MoTP-Mob-Bike--ELC_DEMO,-,ALIVE-MoTP-Mob-Bike
NewTech_RC,NI,-,C_EDU-MPM_-DSL,C_EDU-MPM_-DSL_DEMO,-,C_EDU-MPM
NewTech_RC,NI,-,C_OFFC-SH_AirHP-ELC,C_OFFC-SH_AirHP-ELC_DEMO,-,C_OFFC-SH
NewTech_ELC_TUI,NI,-,ENGA_CCS30,ENGA_CCS30_ENVO,-,ELCCO2
NewTech_RC,SI,-,C_HLTH-WH_Boiler-ELC,C_HLTH-WH_Boiler-ELC_NRGI,-,COMELC
NewTechs_Industry,NI,-,REFI-MoTP-Stat-ELC-VSD-Mtr,REFI-MoTP-Stat-ELC-VSD-Mtr_NRGI,-,INDELC
NewTech_RC,SI,-,C_HLTH-WH_Cylinder-LPG,C_HLTH-WH_Cylinder-LPG_DEMO,-,C_HLTH-WH
NewTechs_Industry,SI,-,FOOD-PH-STM_HW-WOD-Boiler,FOOD-PH-STM_HW-WOD-Boiler_NRGI,-,INDWOD
NewTech_ELC_KEA,SI,-,EWSTINC20,EWSTINC20_NRGI,-,MNCWST
NewTech_RC,SI,-,R_JDW-WH_HP-ELC,R_JDW-WH_HP-ELC_DEMO,-,R_JDW-WH
NewTechs_Industry,NI,-,CHMCL-MoTP-Stat-PET-st_ngn,CHMCL-MoTP-Stat-PET-st_ngn_DEMO,-,CHMCL-MoTP-Stat
NewTechs_Industry,NI,-,DARY-PH-MVR_PRE-COA-Boiler,DARY-PH-MVR_PRE-COA-Boiler_NRGI,-,INDCOA
NewTech_AGR_KEA,NI,-,AFORE-MoTP-Mob-GB--DSL,AFORE-MoTP-Mob-GB--DSL_NRGI,-,AGRDSL
NewTech_RC,SI,-,C_HLTH-PH_Boiler-DSL,C_HLTH-PH_Boiler-DSL_NRGI,-,COMDSL
NewTech_RC,SI,-,C_OFFC-MPM_-ELC,C_OFFC-MPM_-ELC_DEMO,-,C_OFFC-MPM
NewTechs_Industry,NI,-,REFI-PH-FURN-NGA-Furn,REFI-PH-FURN-NGA-Furn_NRGI,-,INDNGA
NewTech_RC,NI,-,C_HLTH-PH_Boiler-H2R,C_HLTH-PH_Boiler-H2R_DEMO,-,C_HLTH-PH
NewTech_ELC_TUI,SI,-,EWSTINC20,EWSTINC20_NRGO,-,ELC
NewTechs_Industry,SI,-,MNRL-PH-FURN-NGA-Furn,MNRL-PH-FURN-NGA-Furn_NRGI,-,INDNGA
NewTech_RC,NI,-,C_EDU-LT_FLU-ELC,C_EDU-LT_FLU-ELC_DEMO,-,C_EDU-LT
NewTech_AGR_KEA,NI,-,ADCF-MoTP-Stat-VPVSD-ELC,ADCF-MoTP-Stat-VPVSD-ELC_NRGI,-,AGRELC
NewTechs_Industry,SI,-,IIS-FDSTCK-COA-_,IIS-FDSTCK-COA-__NRGI,-,COA
NewTransport-KEA,NI,-,T_F_MTrICEDSL,T_F_MTrICEDSL_DEMO,-,T_F_MTrk
NewTechs_Industry,SI,-,DARY-AIR-ELC-CMPR,DARY-AIR-ELC-CMPR_DEMO,-,DARY-AIR
NewTech_RC,SI,-,C_OTH-MPM_-DSL,C_OTH-MPM_-DSL_DEMO,-,C_OTH-MPM
NewTech_RC,SI,-,C_OFFC-LT_FLU-ELC,C_OFFC-LT_FLU-ELC_NRGI,-,COMELC
NewTech_AGR_TUI,NI,-,AHORT-MoTP-Mob-Uti--DSL,AHORT-MoTP-Mob-Uti--DSL_DEMO,-,AHORT-MoTP-Mob-Uti
NewTransport-KEA,NI,-,T_F_VHTFCH2R,T_F_VHTFCH2R_DEMO,-,T_F_VHTrk
NewTechs_Industry,SI,-,CHMCL-PH-STM_HW-ELC-Boiler,CHMCL-PH-STM_HW-ELC-Boiler_DEMO,-,CHMCL-PH-STM_HW
NewTech_RC,NI,-,R_DDW-SH_MSHP-ELC,R_DDW-SH_MSHP-ELC_DEMO,-,R_DDW-SH
NewTech_ELC_TUI,NI,-,EWOD20,EWOD20_NRGO,-,ELC
NewTech_RC,NI,-,C_HLTH-PH_RH-ELC,C_HLTH-PH_RH-ELC_DEMO,-,C_HLTH-PH
NewTech_AGR_KEA,SI,-,ADCF-IRG-IrgVSD-ELC,ADCF-IRG-IrgVSD-ELC_NRGI,-,AGRELC
NewTechs_Industry,NI,-,FOOD-PH-DirH-NGA-Burner,FOOD-PH-DirH-NGA-Burner_DEMO,-,FOOD-PH-DirH
NewTechs_Industry,NI,-,WOOD-PH-STM_HW-GEO-Heat,WOOD-PH-STM_HW-GEO-Heat_NRGI,-,INDGEO
NewTechs_Industry,SI,-,REFI-PH-FURN-COA-Furn,REFI-PH-FURN-COA-Furn_NRGI,-,INDCOA
NewTech_RC,NI,-,C_EDU-WH_Boiler-LPG,C_EDU-WH_Boiler-LPG_DEMO,-,C_EDU-WH
NewTech_AGR_KEA,SI,-,ALIVE-MoTP-Mob-Uti--DSL,ALIVE-MoTP-Mob-Uti--DSL_DEMO,-,ALIVE-MoTP-Mob-Uti
NewTech_RC,NI,-,C_EDU-SC_AirHP-ELC,C_EDU-SC_AirHP-ELC_DEMO,-,C_EDU-SC
NewTech_ELC_KEA,NI,-,ENGA_CCS30,ENGA_CCS30_ENVO,-,ELCCO2
NewTechs_Industry,NI,-,DARY-PH-TVR_DRY-ELC-Boiler,DARY-PH-TVR_DRY-ELC-Boiler_NRGI,-,INDELC
NewTech_AGR_KEA,SI,-,ALIVE-MoTP-Mob-Bike--ELC,ALIVE-MoTP-Mob-Bike--ELC_NRGI,-,AGRELC
NewTech_RC,NI,-,C_OTH-WH_Cylinder-NGA,C_OTH-WH_Cylinder-NGA_NRGI,-,COMNGA
NewTech_RC,SI,-,C_OFFC-MPS_-H2R,C_OFFC-MPS_-H2R_DEMO,-,C_OFFC-MPS
NewTransport-TUI,NI,-,T_P_McyBEVELC,T_P_McyBEVELC_NRGI,-,TRAELC
NewTech_RC,SI,-,C_WSR-WH_Boiler-PLT,C_WSR-WH_Boiler-PLT_DEMO,-,C_WSR-WH
NewTech_RC,NI,-,C_HLTH-WH_GHP-ELC,C_HLTH-WH_GHP-ELC_DEMO,-,C_HLTH-WH
NewTech_AGR_TUI,NI,-,ADCF-WH-Cylinder-ELC,ADCF-WH-Cylinder-ELC_DEMO,-,ADCF-WH
NewTech_RC,SI,-,C_OFFC-WH_Instant-NGA,C_OFFC-WH_Instant-NGA_NRGI,-,COMNGA
NewTechs_Industry,SI,-,DARY-PH-MVR_PRE-ELC-Boiler,DARY-PH-MVR_PRE-ELC-Boiler_NRGI,-,INDELC
NewTechs_Industry,NI,-,MEAT-MoTP-Stat-ELC-VSD-Mtr,MEAT-MoTP-Stat-ELC-VSD-Mtr_NRGI,-,INDELC
NewTechs_Industry,NI,-,DARY-PH-MVR_DRY-NGA-Boiler,DARY-PH-MVR_DRY-NGA-Boiler_NRGI,-,INDNGA
NewTech_ELC_KEA,NI,-,EBATUTIFLOW,EBATUTIFLOW_NRGO,-,ELC
NewTech_RC,SI,-,C_EDU-SH_Boiler-PLT,C_EDU-SH_Boiler-PLT_NRGI,-,COMPLT
NewTech_RC,NI,-,C_EDU-MPM_-PET,C_EDU-MPM_-PET_DEMO,-,C_EDU-MPM
NewTech_RC,NI,-,C_EDU-SH_AIRHP-ELC,C_EDU-SH_AIRHP-ELC_NRGI,-,COMELC
NewTech_RC,NI,-,R_JDW-CK_IndCook-ELC,R_JDW-CK_IndCook-ELC_DEMO,-,R_JDW-CK
NewTech_RC,NI,-,R_JDW-CW_Washer-ELC,R_JDW-CW_Washer-ELC_DEMO,-,R_JDW-CW
NewTech_RC,NI,-,C_EDU-WH_Boiler-BIG,C_EDU-WH_Boiler-BIG_NRGI,-,COMBIG
NewTech_RC,NI,-,C_HLTH-LT_INC-ELC,C_HLTH-LT_INC-ELC_NRGI,-,COMELC
NewTech_RC,NI,-,C_OTH-WH_Boiler-PLT,C_OTH-WH_Boiler-PLT_DEMO,-,C_OTH-WH
NewTechs_Industry,SI,-,FOOD-Pump-DSL-Pump,FOOD-Pump-DSL-Pump_NRGI,-,INDDSL
NewTech_AGR_KEA,NI,-,ADCF-MoTP-Mob-Uti--H2R,ADCF-MoTP-Mob-Uti--H2R_NRGI,-,AGRH2R
NewTransport-KEA,NI,-,T_F_HTrBEVELC,T_F_HTrBEVELC_DEMO,-,T_F_HTrk
NewTechs_Industry,SI,-,MEAT-MoTP-Stat-PET-st_ngn,MEAT-MoTP-Stat-PET-st_ngn_NRGI,-,INDPET
NewTech_RC,NI,-,C_OFFC-SH_Boiler-PLT,C_OFFC-SH_Boiler-PLT_DEMO,-,C_OFFC-SH
NewTransport-TUI,NI,-,T_C_CHYBDSL,T_C_CHYBDSL_DEMO,-,T_C_Car
NewTechs_Industry,NI,-,FOOD-PH-STM_HW-ELC-ELCTECH,FOOD-PH-STM_HW-ELC-ELCTECH_DEMO,-,FOOD-PH-STM_HW
NewTechs_Industry,SI,-,PLPPPR-Pump-DSL-Pump,PLPPPR-Pump-DSL-Pump_NRGI,-,INDDSL
NewTech_RC,NI,-,C_OTH-MPM_-PET,C_OTH-MPM_-PET_DEMO,-,C_OTH-MPM
NewTechs_Industry,NI,-,MEAT-MoTP-Stat-PET-st_ngn,MEAT-MoTP-Stat-PET-st_ngn_NRGI,-,INDPET
NewTech_ELC_KEA,NI,-,EHYD-DAM-New20,EHYD-DAM-New20_NRGO,-,ELC
NewTechs_Industry,SI,-,WOOD-PH-STM_HW-NGA-Boiler,WOOD-PH-STM_HW-NGA-Boiler_NRGI,-,INDNGA
NewTech_RC,SI,-,C_OTH-SH_Boiler-PLT,C_OTH-SH_Boiler-PLT_NRGI,-,COMPLT
NewTech_RC,SI,-,R_DDW-SH_DUCHP-ELC,R_DDW-SH_DUCHP-ELC_DEMO,-,R_DDW-SC
NewTechs_Industry,NI,-,MNNG-PH-STM_HW-DSL-Boiler,MNNG-PH-STM_HW-DSL-Boiler_NRGI,-,INDDSL
NewTech_RC,NI,-,C_WSR-CK_Elements-LPG,C_WSR-CK_Elements-LPG_DEMO,-,C_WSR-CK
NewTech_ELC_KEA,SI,-,ESOLPVUTIFIX20,ESOLPVUTIFIX20_NRGO,-,ELC
NewTech_RC,SI,-,C_EDU-LT_LED-ELC,C_EDU-LT_LED-ELC_DEMO,-,C_EDU-LT
NewTech_ELC_KEA,NI,-,EHCOL_SCPC20,EHCOL_SCPC20_NRGO,-,ELC
NewTech_AGR_KEA,NI,-,AHORT-MoTP-Mob-Uti--ELC,AHORT-MoTP-Mob-Uti--ELC_DEMO,-,AHORT-MoTP-Mob-Uti
NewTech_RC,SI,-,R_DDW-SH_Burner-NGA,R_DDW-SH_Burner-NGA_NRGI,-,RESNGA
NewTechs_Industry,NI,-,DARY-PH-MVR_PRE-WOD-Boiler,DARY-PH-MVR_PRE-WOD-Boiler_DEMO,-,DARY-PH-MVR_PRE
NewTech_RC,NI,-,R_JDW-CK_IndCook-ELC,R_JDW-CK_IndCook-ELC_NRGI,-,RESELC
NewTechs_Industry,SI,-,MEAT-PH-DirH-NGA-Burner,MEAT-PH-DirH-NGA-Burner_NRGI,-,INDNGA
NewTech_RC,SI,-,C_OTH-MPM_-LPG,C_OTH-MPM_-LPG_NRGI,-,COMLPG
NewTech_AGR_TUI,NI,-,AFORE-MoTP-Mob-GB--DSL,AFORE-MoTP-Mob-GB--DSL_NRGI,-,AGRDSL
NewTech_AGR_KEA,SI,-,ALIVE-MoTP-Mob-Trac--ELC,ALIVE-MoTP-Mob-Trac--ELC_DEMO,-,ALIVE-MoTP-Mob-Trac
NewTechs_Industry,SI,-,REFI-PH-STM_HW-ELC-HPmp,REFI-PH-STM_HW-ELC-HPmp_DEMO,-,REFI-PH-STM_HW
NewTechs_Industry,NI,-,FOOD-MoTP-Stat-ELC-Motor,FOOD-MoTP-Stat-ELC-Motor_DEMO,-,FOOD-MoTP-Stat
NewTechs_Industry,NI,-,CHMCL-MoTP-Stat-DSL-st_ngn,CHMCL-MoTP-Stat-DSL-st_ngn_DEMO,-,CHMCL-MoTP-Stat
NewTechs_Industry,NI,-,MNNG-MoTP-Mob-DSL-ICE_ofrd,MNNG-MoTP-Mob-DSL-ICE_ofrd_DEMO,-,MNNG-MoTP-Mob
NewTechs_Industry,NI,-,PLPPPR-PH-DirH-ELC-Heater,PLPPPR-PH-DirH-ELC-Heater_DEMO,-,PLPPPR-PH-DirH
NewTech_RC,SI,-,C_WSR-MPM_-PET,C_WSR-MPM_-PET_NRGI,-,COMPET
